,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,proba_pred,y_drift,proba_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
12,19,0.01,0.0,0.19,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,AngieDickinson,0.5561953219504849,-3.93,2.338024854660034,0.9800679683685303,8822.663527488708,0,1,0,1,0,0,1
13,19,0.01,0.0,0.28,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,BarbaraBouchet,0.3434246493461275,-3.93,3.8570804595947266,0.9455890655517578,8822.663527488708,0,1,1,0,0,0,1
14,19,0.01,0.0,0.37,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,BarbaraBouchet,0.18220712615650383,-3.93,6.4678754806518555,0.8466714024543762,8822.663527488708,0,1,1,0,0,0,1
15,19,0.01,0.0,0.45999999999999996,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,BarbaraBouchet,0.08886157891505636,-3.93,10.421538352966309,0.6017801761627197,8822.663527488708,0,1,1,0,0,0,1
16,19,0.01,0.0,0.5499999999999999,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,BarbaraBouchet,0.10833398928812826,-3.93,13.009880065917969,0.1613396555185318,8822.663527488708,0,1,1,0,0,0,1
17,19,0.01,0.0,0.64,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,BarbaraBouchet,0.059783391175756415,-3.93,12.701327323913574,0.13059879839420319,8822.663527488708,0,1,1,0,0,0,1
18,19,0.01,0.0,0.73,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,RonaldReagan,0.06521021634848437,-3.93,12.729291915893555,0.08936519175767899,8822.663527488708,0,1,0,1,0,0,1
19,19,0.01,0.0,0.82,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,RonaldReagan,0.06489190990174465,-3.93,12.567292213439941,0.10088273882865906,8822.663527488708,0,1,0,1,0,0,1
20,19,0.01,0.0,0.9099999999999999,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,RonaldReagan,0.0718619303282509,-3.93,12.417449951171875,0.1094403862953186,8822.663527488708,0,1,0,1,0,0,1
21,19,0.01,0.0,1.0,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,AngieDickinson,0.5721671738064738,RonaldReagan,0.08762289322524869,-3.93,12.302789688110352,0.11103219538927078,8822.663527488708,0,1,0,1,0,0,1
22,39,0.01,0.0,0.1,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.7296042649805106,13.1,0.9957642555236816,0.9951657056808472,-2394.1653495281935,1,0,1,0,1,0,0
23,39,0.01,0.0,0.19,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.6950618852177666,13.1,2.5675268173217773,0.9679628014564514,-2394.1653495281935,1,0,1,0,1,0,0
24,39,0.01,0.0,0.28,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.6983995945556515,13.1,4.5355963706970215,0.9010346531867981,-2394.1653495281935,1,0,1,0,1,0,0
25,39,0.01,0.0,0.37,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.6568750089461846,13.1,6.641268253326416,0.7865321040153503,-2394.1653495281935,1,0,1,0,1,0,0
26,39,0.01,0.0,0.45999999999999996,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.47230019610414864,13.1,9.10205078125,0.5848722457885742,-2394.1653495281935,1,0,1,0,1,0,0
27,39,0.01,0.0,0.5499999999999999,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,JonVoight,0.3381778036873196,13.1,9.964863777160645,0.10970775783061981,-2394.1653495281935,1,0,0,1,0,1,0
28,39,0.01,0.0,0.64,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.5231401031620494,13.1,9.25079345703125,0.2980976402759552,-2394.1653495281935,1,0,1,0,1,0,0
29,39,0.01,0.0,0.73,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.4482178561906408,13.1,9.393872261047363,0.28668656945228577,-2394.1653495281935,1,0,1,0,1,0,0
30,39,0.01,0.0,0.82,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.48651315476099666,13.1,9.16540813446045,0.3201393783092499,-2394.1653495281935,1,0,1,0,1,0,0
31,39,0.01,0.0,0.9099999999999999,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.46683472270509724,13.1,9.09399700164795,0.33137738704681396,-2394.1653495281935,1,0,1,0,1,0,0
32,39,0.01,0.0,1.0,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,0.7130057849644946,MyrnaLoy,0.4285855021716659,13.1,9.04728889465332,0.3399636745452881,-2394.1653495281935,1,0,1,0,1,0,0
33,91,0.01,0.0,0.1,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,KateOMara,0.4409261326332242,4.17,2.1668894290924072,0.9641898274421692,-6337.066656589508,1,0,0,1,0,1,0
34,91,0.01,0.0,0.19,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,KateOMara,0.4307809310742617,4.17,2.438929319381714,0.9504218101501465,-6337.066656589508,1,0,0,1,0,1,0
35,91,0.01,0.0,0.28,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.48782594525647854,4.17,4.940677642822266,0.7710195779800415,-6337.066656589508,1,0,1,0,1,0,0
36,91,0.01,0.0,0.37,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.5724822102851026,4.17,6.279449462890625,0.6498843431472778,-6337.066656589508,1,0,1,0,1,0,0
37,91,0.01,0.0,0.45999999999999996,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6932660243722776,4.17,7.37171745300293,0.3697531819343567,-6337.066656589508,1,0,1,0,1,0,0
38,91,0.01,0.0,0.5499999999999999,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6522803684600078,4.17,7.344208717346191,0.2674839198589325,-6337.066656589508,1,0,1,0,1,0,0
39,91,0.01,0.0,0.64,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6485784631395521,4.17,7.551413059234619,0.2649948000907898,-6337.066656589508,1,0,1,0,1,0,0
40,91,0.01,0.0,0.73,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6415127720183252,4.17,8.263761520385742,0.18100062012672424,-6337.066656589508,1,0,1,0,1,0,0
41,91,0.01,0.0,0.82,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.638397350039639,4.17,8.005398750305176,0.20493316650390625,-6337.066656589508,1,0,1,0,1,0,0
42,91,0.01,0.0,0.9099999999999999,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6436908256602604,4.17,8.70537281036377,0.1310780942440033,-6337.066656589508,1,0,1,0,1,0,0
43,91,0.01,0.0,1.0,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,JeanetteMacDonald,0.5631322436626938,JeanetteMacDonald,0.6245614887491819,4.17,8.393996238708496,0.15374970436096191,-6337.066656589508,1,0,1,0,1,0,0
44,102,0.01,0.0,0.1,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.9140143099563646,0.27,0.8162267208099365,0.9968864321708679,5670.65124450624,1,0,1,0,1,0,0
45,102,0.01,0.0,0.19,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.9160209757153382,0.27,2.0331673622131348,0.9803929924964905,5670.65124450624,1,0,1,0,1,0,0
46,102,0.01,0.0,0.28,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.9359994116053574,0.27,3.707045078277588,0.9365927577018738,5670.65124450624,1,0,1,0,1,0,0
47,102,0.01,0.0,0.37,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.9401583046656362,0.27,6.405398845672607,0.8166375160217285,5670.65124450624,1,0,1,0,1,0,0
48,102,0.01,0.0,0.45999999999999996,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.911837194786145,0.27,8.298666954040527,0.6810611486434937,5670.65124450624,1,0,1,0,1,0,0
49,102,0.01,0.0,0.5499999999999999,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,BobDylan,0.40954575252584813,0.27,9.192441940307617,0.28587907552719116,5670.65124450624,1,0,1,0,1,0,0
50,102,0.01,0.0,0.64,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,JamesCaan,0.2175734892484259,0.27,9.243905067443848,0.2102123349905014,5670.65124450624,1,0,0,1,0,1,0
51,102,0.01,0.0,0.73,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,JamesCaan,0.21071045126514845,0.27,8.999006271362305,0.24252282083034515,5670.65124450624,1,0,0,1,0,1,0
52,102,0.01,0.0,0.82,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,JamesCaan,0.21951604708335998,0.27,8.645075798034668,0.31674128770828247,5670.65124450624,1,0,0,1,0,1,0
53,102,0.01,0.0,0.9099999999999999,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,JamesCaan,0.22558924230146124,0.27,8.499991416931152,0.34879353642463684,5670.65124450624,1,0,0,1,0,1,0
54,102,0.01,0.0,1.0,BobDylan,33,1663_BobDylan_33_m.jpg,BobDylan,0.9102742224355653,JamesCaan,0.2621807181317269,0.27,8.319540977478027,0.3895551562309265,5670.65124450624,1,0,0,1,0,1,0
55,106,0.01,0.0,0.1,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.8845926631423093,-3.94,0.7334991097450256,0.9980627298355103,2577.29850679636,1,0,1,0,1,0,0
56,106,0.01,0.0,0.19,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.8900121745860444,-3.94,1.6111804246902466,0.9906656742095947,2577.29850679636,1,0,1,0,1,0,0
57,106,0.01,0.0,0.28,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.8956393167038844,-3.94,2.750079393386841,0.972917377948761,2577.29850679636,1,0,1,0,1,0,0
58,106,0.01,0.0,0.37,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.9109130228770954,-3.94,4.519478797912598,0.9288052916526794,2577.29850679636,1,0,1,0,1,0,0
59,106,0.01,0.0,0.45999999999999996,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.7754247148004423,-3.94,11.139753341674805,0.3947109878063202,2577.29850679636,1,0,1,0,1,0,0
60,106,0.01,0.0,0.5499999999999999,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.5066856305548582,-3.94,14.294625282287598,-0.1570373922586441,2577.29850679636,1,0,1,0,1,0,0
61,106,0.01,0.0,0.64,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.6550307799431415,-3.94,12.912507057189941,0.23918072879314423,2577.29850679636,1,0,1,0,1,0,0
62,106,0.01,0.0,0.73,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.6079382692386078,-3.94,13.870081901550293,0.14553342759609222,2577.29850679636,1,0,1,0,1,0,0
63,106,0.01,0.0,0.82,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.5884222215818845,-3.94,13.61606216430664,0.1023358479142189,2577.29850679636,1,0,1,0,1,0,0
64,106,0.01,0.0,0.9099999999999999,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.717399495523694,-3.94,12.685161590576172,0.1173742488026619,2577.29850679636,1,0,1,0,1,0,0
65,106,0.01,0.0,1.0,TomJones,59,1852_TomJones_59_m.jpg,TomJones,0.8842269848815508,TomJones,0.5993938121194903,-3.94,12.920282363891602,0.06433768570423126,2577.29850679636,1,0,1,0,1,0,0
66,115,0.01,0.0,0.1,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.8716531480055265,-1.11,1.0235284566879272,0.996841311454773,949.434485912323,1,0,1,0,1,0,0
67,115,0.01,0.0,0.19,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.8698779382774968,-1.11,2.1076724529266357,0.9865735173225403,949.434485912323,1,0,1,0,1,0,0
68,115,0.01,0.0,0.28,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.7985871478036795,-1.11,3.603879690170288,0.9602386355400085,949.434485912323,1,0,1,0,1,0,0
69,115,0.01,0.0,0.37,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.7778780393914297,-1.11,6.506572723388672,0.8676604628562927,949.434485912323,1,0,1,0,1,0,0
70,115,0.01,0.0,0.45999999999999996,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.6809652281106906,-1.11,11.479369163513184,0.5707867741584778,949.434485912323,1,0,1,0,1,0,0
71,115,0.01,0.0,0.5499999999999999,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.5085086147012766,-1.11,14.000280380249023,0.09795113652944565,949.434485912323,1,0,1,0,1,0,0
72,115,0.01,0.0,0.64,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.7233839467584703,-1.11,14.152838706970215,0.14847634732723236,949.434485912323,1,0,1,0,1,0,0
73,115,0.01,0.0,0.73,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.6404721816383818,-1.11,14.557594299316406,0.06310014426708221,949.434485912323,1,0,1,0,1,0,0
74,115,0.01,0.0,0.82,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JamesCaan,0.5963802457905951,-1.11,13.98268985748291,-0.04128646105527878,949.434485912323,1,0,1,0,1,0,0
75,115,0.01,0.0,0.9099999999999999,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,BobDylan,0.3180360631791572,-1.11,13.580449104309082,0.0024026280734688044,949.434485912323,1,0,0,1,0,1,0
76,115,0.01,0.0,1.0,JamesCaan,59,2008_JamesCaan_59_m.jpg,JamesCaan,0.871570181883276,JanePowell,0.2970787115430088,-1.11,13.539361000061035,0.008536032401025295,949.434485912323,1,0,0,1,0,1,0
77,123,0.01,0.0,0.1,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MelBrooks,0.21821721464676289,4.52,1.363478422164917,0.9866726994514465,-6346.206617966294,0,1,1,0,0,0,1
78,123,0.01,0.0,0.19,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MelBrooks,0.2116819043619111,4.52,1.9405750036239624,0.9749586582183838,-6346.206617966294,0,1,1,0,0,0,1
79,123,0.01,0.0,0.28,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MelBrooks,0.15661871649224818,4.52,3.924335241317749,0.9073474407196045,-6346.206617966294,0,1,1,0,0,0,1
80,123,0.01,0.0,0.37,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MelBrooks,0.2909779330512086,4.52,4.374670505523682,0.8856431245803833,-6346.206617966294,0,1,1,0,0,0,1
81,123,0.01,0.0,0.45999999999999996,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MelBrooks,0.1492486391772513,4.52,9.557114601135254,0.5128785967826843,-6346.206617966294,0,1,1,0,0,0,1
82,123,0.01,0.0,0.5499999999999999,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,JonVoight,0.30049952844415034,4.52,7.797235012054443,0.3275139331817627,-6346.206617966294,0,1,0,1,0,0,1
83,123,0.01,0.0,0.64,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,JonVoight,0.4029397067981033,4.52,6.869094371795654,0.48957836627960205,-6346.206617966294,0,1,0,1,0,0,1
84,123,0.01,0.0,0.73,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,JonVoight,0.3955033677004606,4.52,6.928045272827148,0.48024439811706543,-6346.206617966294,0,1,0,1,0,0,1
85,123,0.01,0.0,0.82,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,JonVoight,0.40108962503489454,4.52,7.054022312164307,0.4607369899749756,-6346.206617966294,0,1,0,1,0,0,1
86,123,0.01,0.0,0.9099999999999999,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MyrnaLoy,0.4533446875380337,4.52,7.1507391929626465,0.4439089894294739,-6346.206617966294,0,1,0,1,0,0,1
87,123,0.01,0.0,1.0,MelBrooks,40,2097_MelBrooks_40_m.jpg,MyrnaLoy,0.3812527314247336,MyrnaLoy,0.4619126604155239,4.52,7.251857280731201,0.4290763735771179,-6346.206617966294,0,1,0,1,0,0,1
88,136,0.01,0.0,0.1,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,MichaelYork,0.890748852233483,-1.26,2.706785202026367,0.9697656035423279,-1036.8986762166023,1,0,1,0,1,0,0
89,136,0.01,0.0,0.19,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,MichaelYork,0.9058676260949577,-1.26,3.773282289505005,0.9430531859397888,-1036.8986762166023,1,0,1,0,1,0,0
90,136,0.01,0.0,0.28,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,MichaelYork,0.8243784398431159,-1.26,4.5572075843811035,0.912656843662262,-1036.8986762166023,1,0,1,0,1,0,0
91,136,0.01,0.0,0.37,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,MichaelYork,0.897140775202551,-1.26,6.8889336585998535,0.8041330575942993,-1036.8986762166023,1,0,1,0,1,0,0
92,136,0.01,0.0,0.45999999999999996,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,MichaelYork,0.6905223453428887,-1.26,8.358573913574219,0.6834293603897095,-1036.8986762166023,1,0,1,0,1,0,0
93,136,0.01,0.0,0.5499999999999999,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.2264554492587415,-1.26,11.931400299072266,0.03474870324134827,-1036.8986762166023,1,0,0,1,0,1,0
94,136,0.01,0.0,0.64,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.21088470008423682,-1.26,12.021017074584961,0.0321384035050869,-1036.8986762166023,1,0,0,1,0,1,0
95,136,0.01,0.0,0.73,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.13733000646893212,-1.26,11.485418319702148,0.11504905670881271,-1036.8986762166023,1,0,0,1,0,1,0
96,136,0.01,0.0,0.82,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.14811199300498476,-1.26,11.316605567932129,0.15223853290081024,-1036.8986762166023,1,0,0,1,0,1,0
97,136,0.01,0.0,0.9099999999999999,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.1485088144449382,-1.26,11.424054145812988,0.13097518682479858,-1036.8986762166023,1,0,0,1,0,1,0
98,136,0.01,0.0,1.0,MichaelYork,50,3579_MichaelYork_50_m.jpg,MichaelYork,0.9080018391598155,PeterFalk,0.14735313836632613,-1.26,11.414981842041016,0.13143223524093628,-1036.8986762166023,1,0,0,1,0,1,0
99,138,0.01,0.0,0.1,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.8185421941545565,-2.43,0.9443989992141724,0.9967201352119446,10533.538538813591,1,0,1,0,1,0,0
100,138,0.01,0.0,0.19,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.8328771003823003,-2.43,2.0925276279449463,0.9837636351585388,10533.538538813591,1,0,1,0,1,0,0
101,138,0.01,0.0,0.28,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.8339806625759607,-2.43,3.8552968502044678,0.9441434144973755,10533.538538813591,1,0,1,0,1,0,0
102,138,0.01,0.0,0.37,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.7541195161946046,-2.43,6.426140308380127,0.8419855237007141,10533.538538813591,1,0,1,0,1,0,0
103,138,0.01,0.0,0.45999999999999996,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.5844276623576683,-2.43,10.65725040435791,0.5062441229820251,10533.538538813591,1,0,1,0,1,0,0
104,138,0.01,0.0,0.5499999999999999,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,PeterFalk,0.32881511030261273,-2.43,12.830811500549316,0.07713060826063156,10533.538538813591,1,0,0,1,0,1,0
105,138,0.01,0.0,0.64,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.4963769084781831,-2.43,13.133353233337402,0.07614561170339584,10533.538538813591,1,0,1,0,1,0,0
106,138,0.01,0.0,0.73,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.4693503191565896,-2.43,13.90222454071045,0.11757243424654007,10533.538538813591,1,0,1,0,1,0,0
107,138,0.01,0.0,0.82,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,MichaelYork,0.44351790423266485,-2.43,13.792800903320312,0.13307400047779083,10533.538538813591,1,0,1,0,1,0,0
108,138,0.01,0.0,0.9099999999999999,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,PeterFalk,0.35739697045529306,-2.43,13.089694023132324,0.11069247126579285,10533.538538813591,1,0,0,1,0,1,0
109,138,0.01,0.0,1.0,MichaelYork,61,3589_MichaelYork_61_m.jpg,MichaelYork,0.8122792318965528,PeterFalk,0.1793755145180595,-2.43,13.306170463562012,-0.019195273518562317,10533.538538813591,1,0,0,1,0,1,0
110,141,0.01,0.0,0.1,MichaelYork,70,3596_MichaelYork_70_m.jpg,MichaelYork,0.48810087868372065,MichaelYork,0.48045776025740083,-0.86,1.0148030519485474,0.9961360692977905,-4030.608124151826,1,0,1,0,1,0,0
