,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
34,35,0.01,0.0,-0.5,EvaMarieSaint,73,12115_EvaMarieSaint_73_f.jpg,-1,-1,0.02,7.9488630294799805,0.9950677156448364,-11935.711148023605,0,1,1,0,0,0,1
35,36,0.01,0.0,-0.5,EvaMarieSaint,82,12121_EvaMarieSaint_82_f.jpg,EvaMarieSaint,EvaMarieSaint,-2.03,9.77717113494873,0.9923887848854065,851.1745805740356,1,0,1,0,1,0,0
36,37,0.01,0.0,-0.5,MickJagger,18,121_MickJagger_18_m.jpg,-1,-1,3.59,11.638858795166016,0.989676833152771,-3042.6414808034897,0,1,1,0,0,0,1
37,38,0.01,0.0,-0.5,MyrnaLoy,51,12329_MyrnaLoy_51_f.jpg,-1,-1,4.82,8.358189582824707,0.9944276213645935,-1997.3115499019623,0,1,1,0,0,0,1
38,39,0.01,0.0,-0.5,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,MyrnaLoy,-0.99,13.404715538024902,0.9862464666366577,-5161.624004274607,1,0,1,0,1,0,0
39,40,0.01,0.0,-0.5,MyrnaLoy,20,12337_MyrnaLoy_20_f.jpg,-1,-1,-4.06,7.202773094177246,0.9961973428726196,-798.7110215723515,0,1,0,1,0,0,1
40,41,0.01,0.0,-0.5,MyrnaLoy,67,12364_MyrnaLoy_67_f.jpg,-1,-1,3.34,8.270832061767578,0.9944913387298584,562.1379282474518,0,1,1,0,0,0,1
41,42,0.01,0.0,-0.5,MyrnaLoy,33,12376_MyrnaLoy_33_f.jpg,MyrnaLoy,MyrnaLoy,5.23,10.374493598937988,0.9921255707740784,-3939.44091835618,1,0,1,0,1,0,0
42,43,0.01,0.0,-0.5,AngieDickinson,47,12425_AngieDickinson_47_f.jpg,-1,-1,-2.47,10.758853912353516,0.9909440875053406,1870.303503036499,0,1,1,0,0,0,1
43,44,0.01,0.0,-0.5,AngieDickinson,31,12438_AngieDickinson_31_f.jpg,AngieDickinson,AngieDickinson,-10.47,7.923338890075684,0.9950928688049316,-2645.5284075140953,1,0,1,0,1,0,0
44,45,0.01,0.0,-0.5,AngieDickinson,42,12445_AngieDickinson_42_f.jpg,AngieDickinson,ChristopherWalken,-3.96,9.339665412902832,0.9933544993400574,1325.6757790744305,1,0,0,1,0,1,0
45,46,0.01,0.0,-0.5,AngieDickinson,76,12457_AngieDickinson_76_f.jpg,AngieDickinson,AngieDickinson,5.44,10.818862915039062,0.9907050132751465,-950.9236296415329,1,0,1,0,1,0,0
46,47,0.01,0.0,-0.5,FrancesDee,43,12607_FrancesDee_43_f.jpg,-1,-1,-0.29,9.062454223632812,0.9935638308525085,3449.638427257538,0,1,0,1,0,0,1
47,48,0.01,0.0,-0.5,FrancesDee,83,12612_FrancesDee_83_f.jpg,FrancesDee,FrancesDee,-1.39,9.238667488098145,0.99361252784729,-3648.824737548828,1,0,1,0,1,0,0
48,49,0.01,0.0,-0.5,FrancesDee,89,12613_FrancesDee_89_f.jpg,-1,-1,-3.4,10.79253101348877,0.9906327128410339,1319.3293733596802,0,1,0,1,0,0,1
49,50,0.01,0.0,-0.5,GeraldineChaplin,38,13032_GeraldineChaplin_38_f.jpg,GeraldineChaplin,RichardCrenna,1.12,9.832568168640137,0.9924421906471252,7869.034002840519,1,0,0,1,0,1,0
50,51,0.01,0.0,-0.5,GeraldineChaplin,52,13041_GeraldineChaplin_52_f.jpg,-1,-1,-4.2,9.395819664001465,0.9935131669044495,-6290.95784342289,0,1,0,1,0,0,1
51,52,0.01,0.0,-0.5,GeraldineChaplin,53,13042_GeraldineChaplin_53_f.jpg,-1,-1,-1.79,7.9437785148620605,0.9952375292778015,748.4209337234497,0,1,0,1,0,0,1
52,53,0.01,0.0,-0.5,GeraldineChaplin,66,13052_GeraldineChaplin_66_f.jpg,GeraldineChaplin,GeraldineChaplin,0.59,11.127830505371094,0.9902852177619934,-6427.679415941238,1,0,1,0,1,0,0
53,54,0.01,0.0,-0.5,DanielleDarrieux,36,13417_DanielleDarrieux_36_f.jpg,DanielleDarrieux,DanielleDarrieux,4.54,6.694762229919434,0.9966172575950623,1210.123464982491,1,0,1,0,1,0,0
54,55,0.01,0.0,-0.5,DanielleDarrieux,38,13419_DanielleDarrieux_38_f.jpg,-1,-1,-3.84,8.80053424835205,0.9939802885055542,-290.7890479564667,0,1,0,1,0,0,1
55,56,0.01,0.0,-0.5,DanielleDarrieux,40,13420_DanielleDarrieux_40_f.jpg,DanielleDarrieux,DanielleDarrieux,-3.81,10.373381614685059,0.9916623830795288,654.1371121406555,1,0,1,0,1,0,0
56,57,0.01,0.0,-0.5,DanielleDarrieux,64,13436_DanielleDarrieux_64_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.6,7.672192096710205,0.9953835010528564,22.52775287628174,1,0,1,0,1,0,0
57,58,0.01,0.0,-0.5,DanielleDarrieux,65,13437_DanielleDarrieux_65_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.51,8.733345985412598,0.9939196109771729,-4750.446313619614,1,0,1,0,1,0,0
58,59,0.01,0.0,-0.5,HelenHayes,31,13522_HelenHayes_31_f.jpg,-1,-1,-2.43,7.1570329666137695,0.9961662292480469,-551.2233302593231,0,1,0,1,0,0,1
59,60,0.01,0.0,-0.5,HelenHayes,52,13526_HelenHayes_52_f.jpg,-1,-1,0.56,8.103902816772461,0.9949859380722046,-680.7313721105456,0,1,0,1,0,0,1
60,61,0.01,0.0,-0.5,HelenHayes,23,13533_HelenHayes_23_f.jpg,-1,-1,-2.71,8.638033866882324,0.9939965605735779,432.49575448036194,0,1,0,1,0,0,1
61,62,0.01,0.0,-0.5,HelenHayes,34,13537_HelenHayes_34_f.jpg,HelenHayes,HelenHayes,-0.12,11.094413757324219,0.9906459450721741,-2491.8381074666977,1,0,1,0,1,0,0
62,63,0.01,0.0,-0.5,HelenHayes,85,13539_HelenHayes_85_f.jpg,-1,-1,3.35,7.176356315612793,0.9959307312965393,1000.5488533973694,0,1,1,0,0,0,1
63,64,0.01,0.0,-0.5,HelenHayes,78,13550_HelenHayes_78_f.jpg,HelenHayes,HelenHayes,2.96,9.725948333740234,0.9928216934204102,-401.93376111984253,1,0,1,0,1,0,0
64,65,0.01,0.0,-0.5,HelenHayes,70,13554_HelenHayes_70_f.jpg,HelenHayes,HelenHayes,3.54,9.520818710327148,0.9936296939849854,3649.794919848442,1,0,1,0,1,0,0
65,66,0.01,0.0,-0.5,AudreyHepburn,62,14520_AudreyHepburn_62_f.jpg,-1,-1,-2.73,7.846854209899902,0.9951593279838562,2624.8256006240845,0,1,1,0,0,0,1
66,67,0.01,0.0,-0.5,AudreyHepburn,24,14530_AudreyHepburn_24_f.jpg,-1,-1,3.93,6.988821029663086,0.9960743188858032,-6357.403985008597,0,1,0,1,0,0,1
67,68,0.01,0.0,-0.5,AudreyHepburn,24,14531_AudreyHepburn_24_f.jpg,AudreyHepburn,AudreyHepburn,-2.14,7.946014881134033,0.9949807524681091,1155.0446958728135,1,0,1,0,1,0,0
68,69,0.01,0.0,-0.5,AudreyHepburn,25,14534_AudreyHepburn_25_f.jpg,AudreyHepburn,AudreyHepburn,0.1,10.147629737854004,0.9922183156013489,2523.7015777528286,1,0,1,0,1,0,0
69,70,0.01,0.0,-0.5,AudreyHepburn,32,14537_AudreyHepburn_32_f.jpg,-1,-1,2.13,9.916379928588867,0.9923456311225891,1820.1731285452843,0,1,1,0,0,0,1
70,71,0.01,0.0,-0.5,AudreyHepburn,36,14551_AudreyHepburn_36_f.jpg,-1,-1,-3.49,7.840419769287109,0.9950821399688721,354.7830662727356,0,1,0,1,0,0,1
71,72,0.01,0.0,-0.5,AnnMiller,15,15001_AnnMiller_15_f.jpg,-1,-1,-1.49,9.181903839111328,0.9937523007392883,-2802.898438513279,0,1,0,1,0,0,1
72,73,0.01,0.0,-0.5,AnnMiller,17,15003_AnnMiller_17_f.jpg,AnnMiller,AnnMiller,-2.22,10.901695251464844,0.9914637804031372,1823.0158948600292,1,0,1,0,1,0,0
73,74,0.01,0.0,-0.5,AnnMiller,21,15007_AnnMiller_21_f.jpg,-1,-1,2.3,9.175244331359863,0.9933849573135376,-536.5122558772564,0,1,0,1,0,0,1
74,75,0.01,0.0,-0.5,AnnMiller,42,15022_AnnMiller_42_f.jpg,AnnMiller,AnnMiller,-1.32,10.737223625183105,0.9912833571434021,2617.2879796028137,1,0,1,0,1,0,0
75,76,0.01,0.0,-0.5,AnnMiller,60,15032_AnnMiller_60_f.jpg,AnnMiller,AnnMiller,-10.47,11.192852020263672,0.9908701777458191,647.2347247600555,1,0,1,0,1,0,0
76,77,0.01,0.0,-0.5,DyanCannon,40,15260_DyanCannon_40_f.jpg,-1,-1,2.33,7.344550132751465,0.9961018562316895,-4939.050386548042,0,1,0,1,0,0,1
77,78,0.01,0.0,-0.5,DyanCannon,67,15276_DyanCannon_67_f.jpg,-1,-1,-2.85,6.359893321990967,0.9967628121376038,1194.1635406017303,0,1,0,1,0,0,1
78,79,0.01,0.0,-0.5,DyanCannon,68,15277_DyanCannon_68_f.jpg,DyanCannon,DyanCannon,-6.11,8.045334815979004,0.9949364066123962,-2056.3523399829865,1,0,1,0,1,0,0
79,80,0.01,0.0,-0.5,DyanCannon,70,15279_DyanCannon_70_f.jpg,DyanCannon,EdwardGRobinson,4.07,7.242455005645752,0.995948314666748,-6215.222287654877,1,0,0,1,0,1,0
80,81,0.01,0.0,-0.5,DyanCannon,72,15281_DyanCannon_72_f.jpg,DyanCannon,DyanCannon,1.29,10.387438774108887,0.9917765259742737,5809.240113735199,1,0,1,0,1,0,0
81,82,0.01,0.0,-0.5,DyanCannon,75,15283_DyanCannon_75_f.jpg,DyanCannon,DyanCannon,-2.03,8.355069160461426,0.9944369792938232,-6946.442779257894,1,0,1,0,1,0,0
82,83,0.01,0.0,-0.5,DyanCannon,32,15289_DyanCannon_32_f.jpg,DyanCannon,DyanCannon,1.84,8.331040382385254,0.9944033622741699,828.5937681496143,1,0,1,0,1,0,0
83,84,0.01,0.0,-0.5,JanePowell,14,15369_JanePowell_14_f.jpg,JanePowell,AlbertoSordi,-0.56,10.589692115783691,0.9911866188049316,7334.1043519973755,1,0,0,1,0,1,0
84,85,0.01,0.0,-0.5,JanePowell,38,15388_JanePowell_38_f.jpg,-1,-1,0.66,7.539257526397705,0.995596706867218,2412.4628636837006,0,1,1,0,0,0,1
85,86,0.01,0.0,-0.5,JanePowell,74,15411_JanePowell_74_f.jpg,-1,-1,2.69,8.245403289794922,0.9945982098579407,-1286.766181230545,0,1,0,1,0,0,1
86,87,0.01,0.0,-0.5,JanePowell,77,15414_JanePowell_77_f.jpg,JanePowell,JanePowell,-7.08,12.015777587890625,0.9892948865890503,3739.583580315113,1,0,1,0,1,0,0
87,88,0.01,0.0,-0.5,JanePowell,81,15418_JanePowell_81_f.jpg,JanePowell,JanePowell,-5.25,9.500466346740723,0.9927955269813538,1829.4339361190796,1,0,1,0,1,0,0
88,89,0.01,0.0,-0.5,JeanetteMacDonald,32,15468_JeanetteMacDonald_32_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.35,8.065818786621094,0.9949870705604553,-727.2081444784999,1,0,1,0,1,0,0
89,90,0.01,0.0,-0.5,JeanetteMacDonald,39,15479_JeanetteMacDonald_39_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.24,9.50135612487793,0.9931110143661499,1355.1090024411678,1,0,1,0,1,0,0
90,91,0.01,0.0,-0.5,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,-1,-1,1.3,8.460578918457031,0.994360089302063,1399.7569544017315,0,1,0,1,0,0,1
91,92,0.01,0.0,-0.5,JeanetteMacDonald,46,15486_JeanetteMacDonald_46_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-0.44,10.766861915588379,0.9909923672676086,781.2431094348431,1,0,1,0,1,0,0
92,93,0.01,0.0,-0.5,JeanetteMacDonald,43,15502_JeanetteMacDonald_43_f.jpg,JeanetteMacDonald,JeanetteMacDonald,1.17,10.069540023803711,0.9921121001243591,-4150.427419662476,1,0,1,0,1,0,0
93,94,0.01,0.0,-0.5,JeanetteMacDonald,59,15514_JeanetteMacDonald_59_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-1.95,11.771007537841797,0.9888922572135925,2801.2596428394318,1,0,1,0,1,0,0
94,95,0.01,0.0,-0.5,KateOMara,20,15576_KateOMara_20_f.jpg,KateOMara,KateOMara,8.53,10.185436248779297,0.9918562173843384,278.6269651055336,1,0,1,0,1,0,0
95,96,0.01,0.0,-0.5,KateOMara,21,15577_KateOMara_21_f.jpg,-1,-1,-2.24,8.689677238464355,0.9940665364265442,-3700.511321783066,0,1,0,1,0,0,1
96,97,0.01,0.0,-0.5,KateOMara,29,15585_KateOMara_29_f.jpg,KateOMara,KateOMara,-0.45,13.580756187438965,0.9861295819282532,-1857.3683592528105,1,0,1,0,1,0,0
97,98,0.01,0.0,-0.5,KateOMara,36,15592_KateOMara_36_f.jpg,-1,-1,0.74,10.193133354187012,0.9927188754081726,-946.6990154981613,0,1,0,1,0,0,1
98,99,0.01,0.0,-0.5,KateOMara,43,15599_KateOMara_43_f.jpg,KateOMara,KateOMara,-4.04,10.225153923034668,0.9918344020843506,-6444.628587961197,1,0,1,0,1,0,0
99,100,0.01,0.0,-0.5,KateOMara,50,15606_KateOMara_50_f.jpg,KateOMara,KateOMara,0.85,10.695144653320312,0.9909907579421997,275.31984227895737,1,0,1,0,1,0,0
100,101,0.01,0.0,-0.5,KateOMara,52,15608_KateOMara_52_f.jpg,KateOMara,KateOMara,-1.05,8.993925094604492,0.9934702515602112,-2725.225481864065,1,0,1,0,1,0,0
101,102,0.01,0.0,-0.5,StВphaneAudran,22,15851_StВphaneAudran_22_f.jpg,StВphaneAudran,StВphaneAudran,5.17,7.664481163024902,0.9953551292419434,-1913.880462884903,1,0,1,0,1,0,0
102,103,0.01,0.0,-0.5,StВphaneAudran,41,15869_StВphaneAudran_41_f.jpg,-1,-1,-0.67,10.418506622314453,0.991711437702179,947.3566672801971,0,1,0,1,0,0,1
103,104,0.01,0.0,-0.5,StВphaneAudran,62,15886_StВphaneAudran_62_f.jpg,StВphaneAudran,StВphaneAudran,0.85,9.53821086883545,0.9927689433097839,1244.7135267592967,1,0,1,0,1,0,0
104,105,0.01,0.0,-0.5,StВphaneAudran,64,15888_StВphaneAudran_64_f.jpg,StВphaneAudran,StВphaneAudran,3.73,9.913386344909668,0.9924149513244629,-2316.5105485916138,1,0,1,0,1,0,0
105,106,0.01,0.0,-0.5,StВphaneAudran,69,15891_StВphaneAudran_69_f.jpg,-1,-1,-4.75,8.446521759033203,0.9946095943450928,-105.82731488347054,0,1,0,1,0,0,1
106,107,0.01,0.0,-0.5,StВphaneAudran,70,15892_StВphaneAudran_70_f.jpg,StВphaneAudran,MarcelloMastroianni,-1.12,7.436121940612793,0.9955230951309204,295.3283693641424,1,0,0,1,0,1,0
107,108,0.01,0.0,-0.5,BobDylan,33,1663_BobDylan_33_m.jpg,-1,-1,-3.45,8.037925720214844,0.995007336139679,2114.9492268562317,0,1,0,1,0,0,1
108,109,0.01,0.0,-0.5,BobDylan,72,1686_BobDylan_72_m.jpg,BobDylan,BobDylan,-2.4,8.881314277648926,0.9937751889228821,-4799.03312587738,1,0,1,0,1,0,0
109,110,0.01,0.0,-0.5,TomJones,23,1831_TomJones_23_m.jpg,TomJones,TomJones,-0.13,11.256555557250977,0.9903208613395691,1773.4960325360298,1,0,1,0,1,0,0
110,111,0.01,0.0,-0.5,TomJones,28,1837_TomJones_28_m.jpg,TomJones,HerbertLom,4.81,8.588035583496094,0.994500994682312,-2452.984312824905,1,0,0,1,0,1,0
111,112,0.01,0.0,-0.5,TomJones,59,1852_TomJones_59_m.jpg,-1,-1,0.73,7.7225422859191895,0.9952318668365479,-19.224710702896118,0,1,1,0,0,0,1
112,113,0.01,0.0,-0.5,TomJones,64,1857_TomJones_64_m.jpg,-1,-1,-3.45,9.223031997680664,0.9931930899620056,-2556.4417427778244,0,1,0,1,0,0,1
113,114,0.01,0.0,-0.5,TomJones,66,1859_TomJones_66_m.jpg,-1,-1,-6.1,9.043940544128418,0.9935355186462402,591.2689170837402,0,1,0,1,0,0,1
114,115,0.01,0.0,-0.5,EdwardFox,34,1908_EdwardFox_34_m.jpg,EdwardFox,EdwardFox,-1.33,9.168624877929688,0.9932476878166199,-3442.962156891823,1,0,1,0,1,0,0
115,116,0.01,0.0,-0.5,EdwardFox,53,1924_EdwardFox_53_m.jpg,-1,-1,0.13,8.716355323791504,0.9940696954727173,-2675.1826211214066,0,1,0,1,0,0,1
116,117,0.01,0.0,-0.5,EdwardFox,63,1930_EdwardFox_63_m.jpg,-1,-1,3.32,11.851751327514648,0.9902387261390686,1889.1978278160095,0,1,0,1,0,0,1
117,118,0.01,0.0,-0.5,EdwardFox,76,1939_EdwardFox_76_m.jpg,-1,-1,0.54,8.438675880432129,0.9942836165428162,-3816.5848556533456,0,1,0,1,0,0,1
118,119,0.01,0.0,-0.5,JamesCaan,27,1981_JamesCaan_27_m.jpg,JamesCaan,JamesCaan,-0.04,8.253880500793457,0.9946742653846741,1148.8112634420395,1,0,1,0,1,0,0
119,120,0.01,0.0,-0.5,JamesCaan,32,1988_JamesCaan_32_m.jpg,-1,-1,-0.93,8.69649600982666,0.9947995543479919,1079.459753036499,0,1,0,1,0,0,1
120,121,0.01,0.0,-0.5,JamesCaan,59,2008_JamesCaan_59_m.jpg,-1,-1,-3.3,9.68671989440918,0.9927524924278259,1133.3634287118912,0,1,0,1,0,0,1
121,122,0.01,0.0,-0.5,JamesCaan,73,2019_JamesCaan_73_m.jpg,-1,-1,-0.26,8.311702728271484,0.9949395060539246,353.5961616039276,0,1,0,1,0,0,1
122,123,0.01,0.0,-0.5,JonVoight,36,2055_JonVoight_36_m.jpg,JonVoight,MickJagger,-4.61,6.610487937927246,0.9964728951454163,34.142643213272095,1,0,0,1,0,1,0
123,124,0.01,0.0,-0.5,JonVoight,50,2065_JonVoight_50_m.jpg,JonVoight,JonVoight,2.64,10.041606903076172,0.9921769499778748,-319.6985263824463,1,0,1,0,1,0,0
124,125,0.01,0.0,-0.5,JonVoight,60,2073_JonVoight_60_m.jpg,JonVoight,JonVoight,-0.27,11.613039016723633,0.989513099193573,3173.944984462112,1,0,1,0,1,0,0
125,126,0.01,0.0,-0.5,JonVoight,62,2076_JonVoight_62_m.jpg,-1,-1,1.0,7.179080486297607,0.9958473443984985,1139.816714644432,0,1,1,0,0,0,1
126,127,0.01,0.0,-0.5,JonVoight,64,2077_JonVoight_64_m.jpg,JonVoight,JonVoight,2.69,9.182104110717773,0.993401825428009,3397.9419212937355,1,0,1,0,1,0,0
127,128,0.01,0.0,-0.5,JonVoight,74,2088_JonVoight_74_m.jpg,JonVoight,JonVoight,-2.52,9.792238235473633,0.9928786754608154,2833.960350036621,1,0,1,0,1,0,0
128,129,0.01,0.0,-0.5,MelBrooks,40,2097_MelBrooks_40_m.jpg,MelBrooks,AnnMiller,6.44,8.653674125671387,0.994522213935852,-379.68334674835205,1,0,0,1,0,1,0
129,130,0.01,0.0,-0.5,MelBrooks,52,2105_MelBrooks_52_m.jpg,MelBrooks,MelBrooks,2.71,8.775535583496094,0.9942069053649902,1423.636551141739,1,0,1,0,1,0,0
130,131,0.01,0.0,-0.5,MelBrooks,77,2121_MelBrooks_77_m.jpg,MelBrooks,MelBrooks,-0.56,7.771644115447998,0.9955320954322815,1132.7625827491283,1,0,1,0,1,0,0
131,132,0.01,0.0,-0.5,MelBrooks,80,2124_MelBrooks_80_m.jpg,MelBrooks,MelBrooks,2.22,13.066472053527832,0.9865501523017883,-4756.043075799942,1,0,1,0,1,0,0
132,133,0.01,0.0,-0.5,KevinBacon,27,2709_KevinBacon_27_m.jpg,-1,-1,-0.35,9.068861961364746,0.9936056137084961,-471.2575819417834,0,1,0,1,0,0,1
133,134,0.01,0.0,-0.5,KevinBacon,37,2720_KevinBacon_37_m.jpg,-1,-1,2.31,10.967065811157227,0.9909607172012329,2919.2983633875847,0,1,0,1,0,0,1
134,135,0.01,0.0,-0.5,KevinBacon,48,2732_KevinBacon_48_m.jpg,-1,-1,-1.52,9.143671035766602,0.9932589530944824,1164.4787660390139,0,1,0,1,0,0,1
135,136,0.01,0.0,-0.5,KevinBacon,52,2737_KevinBacon_52_m.jpg,-1,-1,-3.04,7.287246227264404,0.9957513809204102,784.6991251707077,0,1,0,1,0,0,1
