,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
10,11,0.01,0,0.5,OrnellaMuti,51,10785_OrnellaMuti_51_f.jpg,OrnellaMuti,EvaMarieSaint,3.7,12.35998631,0.141241208,6162.47011,1,0,0,1,0,1,0
11,12,0.01,0,0.5,OrnellaMuti,55,10789_OrnellaMuti_55_f.jpg,OrnellaMuti,PaulAnka,0.41,11.2400732,0.44671765,537.5139962,1,0,0,1,0,1,0
12,13,0.01,0,0.5,OrnellaMuti,57,10791_OrnellaMuti_57_f.jpg,OrnellaMuti,PaulAnka,-8.87,13.19000053,0.0981851,-7197.177523,1,0,0,1,0,1,0
13,14,0.01,0,0.5,MireilleDarc,34,11665_MireilleDarc_34_f.jpg,MireilleDarc,MireilleDarc,-3.33,10.04461575,0.615018666,21335.26293,1,0,1,0,1,0,0
14,15,0.01,0,0.5,MireilleDarc,38,11669_MireilleDarc_38_f.jpg,MireilleDarc,MarcelloMastroianni,-1.68,10.26514626,0.316154987,15281.08738,1,0,0,1,0,1,0
15,16,0.01,0,0.5,MireilleDarc,51,11678_MireilleDarc_51_f.jpg,MireilleDarc,MarcelloMastroianni,-0.2,11.15417767,-0.037037879,-6014.627176,1,0,0,1,0,1,0
16,17,0.01,0,0.5,MireilleDarc,54,11679_MireilleDarc_54_f.jpg,MireilleDarc,MarcelloMastroianni,2.28,13.6087904,-0.012250341,-8349.53399,1,0,0,1,0,1,0
17,18,0.01,0,0.5,MireilleDarc,58,11683_MireilleDarc_58_f.jpg,MireilleDarc,MarcelloMastroianni,0.38,11.41094208,0.183549568,-9799.357844,1,0,0,1,0,1,0
18,19,0.01,0,0.5,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,"ArnoldSchwarzenegger ArnoldSchwarzenegger ArnoldSchwarzenegger
 ArnoldSchwarzenegger HelenHayes GiulianoGemma
 ArnoldSchwarzenegger GiulianoGemma ArnoldSchwarzenegger
 HelenHayes ArnoldSchwarzenegger GiulianoGemma
 ArnoldSchwarzenegger GiulianoGemma HelenHayes GiulianoGemma
 ArnoldSchwarzenegger ArnoldSchwarzenegger HelenHayes]","ArnoldSchwarzenegger HelenHayes ArnoldSchwarzenegger
 ArnoldSchwarzenegger ArnoldSchwarzenegger GiulianoGemma
 HelenHayes GiulianoGemma GiulianoGemma HelenHayes
 ArnoldSchwarzenegger GiulianoGemma ArnoldSchwarzenegger
 ArnoldSchwarzenegger HelenHayes GiulianoGemma
 ArnoldSchwarzenegger ArnoldSchwarzenegger HelenHayes]",-3.93,13.80452251,0.156967744,8822.663527,0,1,0,1,0,0,1
19,20,0.01,0,0.5,BarbaraBouchet,61,11870_BarbaraBouchet_61_f.jpg,BarbaraBouchet,AngieDickinson,1.43,14.5781374,0.197792038,1095.00911,1,0,0,1,0,1,0
20,21,0.01,0,0.5,BarbaraBouchet,68,11876_BarbaraBouchet_68_f.jpg,BarbaraBouchet,AngieDickinson,-8.62,11.83984661,0.398985565,-2693.377179,1,0,0,1,0,1,0
21,22,0.01,0,0.5,AngelaLansbury,20,11948_AngelaLansbury_20_f.jpg,AngelaLansbury,AngelaLansbury,0,11.55675793,0.19634743,-1992.733063,1,0,1,0,1,0,0
22,23,0.01,0,0.5,AngelaLansbury,35,11959_AngelaLansbury_35_f.jpg,AngelaLansbury,AngelaLansbury,-7.31,11.53874016,0.339120775,17863.21541,1,0,1,0,1,0,0
23,24,0.01,0,0.5,AngelaLansbury,41,11962_AngelaLansbury_41_f.jpg,AngelaLansbury,AngelaLansbury,-1.01,8.043984413,0.095519587,-6678.626226,1,0,1,0,1,0,0
24,25,0.01,0,0.5,AngelaLansbury,46,11964_AngelaLansbury_46_f.jpg,AngelaLansbury,MickeyRooney,-1.34,12.69842911,0.202814892,-2468.962126,1,0,0,1,0,1,0
25,26,0.01,0,0.5,AngelaLansbury,60,11971_AngelaLansbury_60_f.jpg,AngelaLansbury,MickeyRooney,-3.97,13.84198284,0.198820129,-9008.132411,1,0,0,1,0,1,0
26,27,0.01,0,0.5,AngelaLansbury,67,11977_AngelaLansbury_67_f.jpg,AngelaLansbury,AngelaLansbury,-1.24,12.04783535,0.421885401,12574.81804,1,0,1,0,1,0,0
27,28,0.01,0,0.5,AngelaLansbury,80,11984_AngelaLansbury_80_f.jpg,AngelaLansbury,MickeyRooney,-1.37,11.72077751,0.475399494,-156.7678246,1,0,0,1,0,1,0
28,29,0.01,0,0.5,AngelaLansbury,87,11989_AngelaLansbury_87_f.jpg,AngelaLansbury,AngelaLansbury,2.43,12.89233685,0.355296403,2263.531641,1,0,1,0,1,0,0
29,30,0.01,0,0.5,DebbieReynolds,24,12024_DebbieReynolds_24_f.jpg,DebbieReynolds,DebbieReynolds,2.26,11.01068401,0.146580532,-2027.354877,1,0,1,0,1,0,0
30,31,0.01,0,0.5,DebbieReynolds,69,12045_DebbieReynolds_69_f.jpg,DebbieReynolds,DebbieReynolds,-4.49,13.76630974,0.12155889,23931.30035,1,0,1,0,1,0,0
31,32,0.01,0,0.5,DebbieReynolds,78,12055_DebbieReynolds_78_f.jpg,DebbieReynolds,DebbieReynolds,4.72,12.67870808,0.306291997,6184.819664,1,0,1,0,1,0,0
32,33,0.01,0,0.5,EvaMarieSaint,30,12092_EvaMarieSaint_30_f.jpg,EvaMarieSaint,EvaMarieSaint,-1.38,7.86707449,0.108824544,12229.00978,1,0,1,0,1,0,0
33,34,0.01,0,0.5,EvaMarieSaint,44,12103_EvaMarieSaint_44_f.jpg,EvaMarieSaint,EvaMarieSaint,6.16,6.942784309,0.408900172,16309.6911,1,0,1,0,1,0,0
34,35,0.01,0,0.5,EvaMarieSaint,73,12115_EvaMarieSaint_73_f.jpg,EvaMarieSaint,EvaMarieSaint,-4.53,10.11118317,0.219861239,-1810.141089,1,0,1,0,1,0,0
35,36,0.01,0,0.5,EvaMarieSaint,82,12121_EvaMarieSaint_82_f.jpg,EvaMarieSaint,EvaMarieSaint,7.84,13.8921957,0.268858373,7361.170057,1,0,1,0,1,0,0
36,37,0.01,0,0.5,MickJagger,18,121_MickJagger_18_m.jpg,MickJagger,GladysCooper,-3.77,9.845193863,0.112461008,20373.97876,1,0,0,1,0,1,0
37,38,0.01,0,0.5,MyrnaLoy,51,12329_MyrnaLoy_51_f.jpg,MyrnaLoy,JonVoight,-1.69,11.7804327,0.239114225,-7127.954392,1,0,0,1,0,1,0
38,39,0.01,0,0.5,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,JonVoight,13.1,10.32157612,0.066807859,-2394.16535,1,0,0,1,0,1,0
39,40,0.01,0,0.5,MyrnaLoy,20,12337_MyrnaLoy_20_f.jpg,MyrnaLoy,JonVoight,-5.82,10.47114277,-0.101017624,6882.613594,1,0,0,1,0,1,0
40,41,0.01,0,0.5,MyrnaLoy,67,12364_MyrnaLoy_67_f.jpg,MyrnaLoy,JonVoight,1.05,13.75634193,0.128029451,3719.956901,1,0,0,1,0,1,0
41,42,0.01,0,0.5,MyrnaLoy,33,12376_MyrnaLoy_33_f.jpg,MyrnaLoy,JonVoight,-4.24,11.61367416,0.172791332,-31744.45559,1,0,0,1,0,1,0
42,43,0.01,0,0.5,AngieDickinson,47,12425_AngieDickinson_47_f.jpg,AngieDickinson,AngieDickinson,3.41,12.46570778,0.102522001,-4791.346977,1,0,1,0,1,0,0
43,44,0.01,0,0.5,AngieDickinson,31,12438_AngieDickinson_31_f.jpg,AngieDickinson,AngieDickinson,3.21,7.609881878,0.179887608,13237.32684,1,0,1,0,1,0,0
44,45,0.01,0,0.5,AngieDickinson,42,12445_AngieDickinson_42_f.jpg,AngieDickinson,AngieDickinson,9.26,13.6832571,0.221789166,-14.82728779,1,0,1,0,1,0,0
45,46,0.01,0,0.5,AngieDickinson,76,12457_AngieDickinson_76_f.jpg,AngieDickinson,AngieDickinson,-0.58,11.19456482,0.503720403,7432.703236,1,0,1,0,1,0,0
46,47,0.01,0,0.5,FrancesDee,43,12607_FrancesDee_43_f.jpg,FrancesDee,HerbertLom,0.45,10.75107288,0.201912746,-5852.657764,1,0,0,1,0,1,0
47,48,0.01,0,0.5,FrancesDee,83,12612_FrancesDee_83_f.jpg,FrancesDee,HerbertLom,1.37,13.87300396,0.034054205,795.8742011,1,0,0,1,0,1,0
48,49,0.01,0,0.5,FrancesDee,89,12613_FrancesDee_89_f.jpg,FrancesDee,HerbertLom,-4.54,10.61142731,0.229702756,9588.54141,1,0,0,1,0,1,0
49,50,0.01,0,0.5,GeraldineChaplin,38,13032_GeraldineChaplin_38_f.jpg,"MichaelYork MichaelYork MichaelYork MichaelYork MichaelYork
 PeterFalk WarrenBeatty PeterFalk MichaelYork WarrenBeatty
 MichaelYork PeterFalk MichaelYork PeterFalk WarrenBeatty
 MichaelYork MichaelYork MichaelYork WarrenBeatty]","EdwardFox GladysCooper EdwardFox EdwardFox EdwardFox
 GladysCooper MickJagger GladysCooper EdwardFox EdwardFox
 EdwardFox GladysCooper EdwardFox MickJagger EdwardFox
 MickJagger EdwardFox EdwardFox MickJagger]",-6.52,6.666841984,0.171344131,9534.958661,0,1,0,1,0,0,1
50,51,0.01,0,0.5,GeraldineChaplin,52,13041_GeraldineChaplin_52_f.jpg,GeraldineChaplin,MichelPiccoli,-0.08,10.64471531,0.311487794,-3861.106375,1,0,0,1,0,1,0
51,52,0.01,0,0.5,GeraldineChaplin,53,13042_GeraldineChaplin_53_f.jpg,"PaulAnka OrnellaMuti EvaMarieSaint PaulAnka EvaMarieSaint
 PaulAnka OrnellaMuti OrnellaMuti EvaMarieSaint OrnellaMuti
 PaulAnka EvaMarieSaint OrnellaMuti PaulAnka EvaMarieSaint
 EvaMarieSaint EvaMarieSaint PaulAnka OrnellaMuti]","AngieDickinson RonaldReagan AngieDickinson AngieDickinson
 RonaldReagan BarbaraBouchet AngieDickinson BarbaraBouchet
 AngieDickinson RonaldReagan AngieDickinson AngieDickinson
 AngieDickinson AngieDickinson AngieDickinson RonaldReagan
 RonaldReagan AngieDickinson BarbaraBouchet]",2.21,11.5015974,0.461829662,16498.34699,0,1,1,0,0,0,1
52,53,0.01,0,0.5,GeraldineChaplin,66,13052_GeraldineChaplin_66_f.jpg,GeraldineChaplin,GeraldineChaplin,-0.15,10.37376976,0.590401709,390.5523386,1,0,1,0,1,0,0
53,54,0.01,0,0.5,DanielleDarrieux,36,13417_DanielleDarrieux_36_f.jpg,DanielleDarrieux,DirkBogarde,7.09,10.72674274,0.063912898,12492.73639,1,0,0,1,0,1,0
54,55,0.01,0,0.5,DanielleDarrieux,38,13419_DanielleDarrieux_38_f.jpg,DanielleDarrieux,DanielleDarrieux,2.53,9.478554726,-0.004358524,-2121.199497,1,0,1,0,1,0,0
55,56,0.01,0,0.5,DanielleDarrieux,40,13420_DanielleDarrieux_40_f.jpg,DanielleDarrieux,DanielleDarrieux,-8.73,13.52409554,0.042019594,7513.652705,1,0,1,0,1,0,0
56,57,0.01,0,0.5,DanielleDarrieux,64,13436_DanielleDarrieux_64_f.jpg,DanielleDarrieux,DanielleDarrieux,3.01,14.5306139,-0.128759205,-12980.43547,1,0,1,0,1,0,0
57,58,0.01,0,0.5,DanielleDarrieux,65,13437_DanielleDarrieux_65_f.jpg,DanielleDarrieux,DirkBogarde,0.69,14.04672432,0.092190906,18185.60653,1,0,0,1,0,1,0
58,59,0.01,0,0.5,HelenHayes,31,13522_HelenHayes_31_f.jpg,HelenHayes,HelenHayes,6.58,8.868649483,0.035885792,6000.650414,1,0,1,0,1,0,0
59,60,0.01,0,0.5,HelenHayes,52,13526_HelenHayes_52_f.jpg,HelenHayes,HelenHayes,3.65,7.073124409,0.106543608,-5299.78848,1,0,1,0,1,0,0
60,61,0.01,0,0.5,HelenHayes,23,13533_HelenHayes_23_f.jpg,HelenHayes,HelenHayes,-1.52,14.65180683,0.052205101,21567.91627,1,0,1,0,1,0,0
61,62,0.01,0,0.5,HelenHayes,34,13537_HelenHayes_34_f.jpg,HelenHayes,HelenHayes,-4.4,9.989520073,0.113334194,3305.830694,1,0,1,0,1,0,0
62,63,0.01,0,0.5,HelenHayes,85,13539_HelenHayes_85_f.jpg,HelenHayes,HelenHayes,-4.44,13.44005108,0.202261582,-709.3157401,1,0,1,0,1,0,0
63,64,0.01,0,0.5,HelenHayes,78,13550_HelenHayes_78_f.jpg,HelenHayes,HelenHayes,1.8,10.51344776,0.136747673,-16738.67056,1,0,1,0,1,0,0
64,65,0.01,0,0.5,HelenHayes,70,13554_HelenHayes_70_f.jpg,HelenHayes,HelenHayes,-2.5,15.44899654,0.01509353,-13798.96676,1,0,1,0,1,0,0
65,66,0.01,0,0.5,AudreyHepburn,62,14520_AudreyHepburn_62_f.jpg,AudreyHepburn,AnthonyHopkins,2.57,15.8040657,0.037055571,-4808.67052,1,0,0,1,0,1,0
66,67,0.01,0,0.5,AudreyHepburn,24,14530_AudreyHepburn_24_f.jpg,AudreyHepburn,AnthonyHopkins,0.65,12.11843204,0.024172615,7287.317264,1,0,0,1,0,1,0
67,68,0.01,0,0.5,AudreyHepburn,24,14531_AudreyHepburn_24_f.jpg,AudreyHepburn,AnthonyHopkins,-1.09,12.10830212,0.057302248,-4239.540299,1,0,0,1,0,1,0
68,69,0.01,0,0.5,AudreyHepburn,25,14534_AudreyHepburn_25_f.jpg,AudreyHepburn,AnthonyHopkins,-1.95,12.98569393,-0.069499537,-3271.020538,1,0,0,1,0,1,0
69,70,0.01,0,0.5,AudreyHepburn,32,14537_AudreyHepburn_32_f.jpg,AudreyHepburn,AnthonyHopkins,-2.01,11.51124382,0.004551476,4452.427045,1,0,0,1,0,1,0
70,71,0.01,0,0.5,AudreyHepburn,36,14551_AudreyHepburn_36_f.jpg,AudreyHepburn,AnthonyHopkins,1.36,12.47977543,0.273036063,3402.831667,1,0,0,1,0,1,0
71,72,0.01,0,0.5,AnnMiller,15,15001_AnnMiller_15_f.jpg,AnnMiller,AlbertoSordi,-0.04,9.621416092,0.122265905,-2031.226206,1,0,0,1,0,1,0
72,73,0.01,0,0.5,AnnMiller,17,15003_AnnMiller_17_f.jpg,AnnMiller,AlbertoSordi,-4.09,12.85013294,0.035122607,-3308.981874,1,0,0,1,0,1,0
73,74,0.01,0,0.5,AnnMiller,21,15007_AnnMiller_21_f.jpg,"EvaMarieSaint PaulAnka EvaMarieSaint EvaMarieSaint
 EvaMarieSaint OrnellaMuti PaulAnka OrnellaMuti EvaMarieSaint
 PaulAnka EvaMarieSaint OrnellaMuti EvaMarieSaint OrnellaMuti
 EvaMarieSaint OrnellaMuti EvaMarieSaint OrnellaMuti PaulAnka]","EdwardGRobinson FredMacMurray EdwardGRobinson EdwardGRobinson
 FredMacMurray FredMacMurray FredMacMurray FredMacMurray
 EdwardGRobinson EdwardGRobinson EdwardGRobinson FredMacMurray
 EdwardGRobinson KevinBacon EdwardGRobinson FredMacMurray
 EdwardGRobinson EdwardGRobinson KevinBacon]",-2.29,6.952270985,0.219304636,-13724.67133,0,1,0,1,0,0,1
74,75,0.01,0,0.5,AnnMiller,42,15022_AnnMiller_42_f.jpg,AnnMiller,AlbertoSordi,7.98,12.55558586,-0.011882083,-975.9392304,1,0,0,1,0,1,0
75,76,0.01,0,0.5,AnnMiller,60,15032_AnnMiller_60_f.jpg,AnnMiller,AlbertoSordi,-2.81,10.14155674,0.133739233,-309.8676798,1,0,0,1,0,1,0
76,77,0.01,0,0.5,DyanCannon,40,15260_DyanCannon_40_f.jpg,DyanCannon,DyanCannon,-1.98,10.1194334,0.014031352,-8878.078709,1,0,1,0,1,0,0
77,78,0.01,0,0.5,DyanCannon,67,15276_DyanCannon_67_f.jpg,DyanCannon,DyanCannon,-2.15,11.29005337,0.298541993,3971.071175,1,0,1,0,1,0,0
78,79,0.01,0,0.5,DyanCannon,68,15277_DyanCannon_68_f.jpg,DyanCannon,DyanCannon,-2.42,12.41893101,0.305939913,-301.0204875,1,0,1,0,1,0,0
79,80,0.01,0,0.5,DyanCannon,70,15279_DyanCannon_70_f.jpg,DyanCannon,DyanCannon,0.57,11.35972023,0.331417054,1984.871641,1,0,1,0,1,0,0
80,81,0.01,0,0.5,DyanCannon,72,15281_DyanCannon_72_f.jpg,DyanCannon,DyanCannon,-0.78,11.39249325,0.337830395,-2940.762738,1,0,1,0,1,0,0
81,82,0.01,0,0.5,DyanCannon,75,15283_DyanCannon_75_f.jpg,DyanCannon,DyanCannon,-3.47,11.02958202,0.435706109,10255.57515,1,0,1,0,1,0,0
82,83,0.01,0,0.5,DyanCannon,32,15289_DyanCannon_32_f.jpg,DyanCannon,GenaRowlands,-2.36,12.30983067,0.363717705,1163.078712,1,0,0,1,0,1,0
83,84,0.01,0,0.5,JanePowell,14,15369_JanePowell_14_f.jpg,"ArnoldSchwarzenegger ArnoldSchwarzenegger ArnoldSchwarzenegger
 GiulianoGemma ArnoldSchwarzenegger GiulianoGemma HelenHayes
 GiulianoGemma ArnoldSchwarzenegger ArnoldSchwarzenegger
 ArnoldSchwarzenegger GiulianoGemma ArnoldSchwarzenegger
 HelenHayes GiulianoGemma HelenHayes ArnoldSchwarzenegger
 ArnoldSchwarzenegger HelenHayes]","EdwardGRobinson FredMacMurray EdwardGRobinson EdwardGRobinson
 EdwardGRobinson FredMacMurray KevinBacon FredMacMurray
 EdwardGRobinson EdwardGRobinson EdwardGRobinson FredMacMurray
 EdwardGRobinson EdwardGRobinson EdwardGRobinson EdwardGRobinson
 EdwardGRobinson EdwardGRobinson KevinBacon]",-1.58,12.148283,-0.038628004,-18785.80686,0,1,0,1,0,0,1
84,85,0.01,0,0.5,JanePowell,38,15388_JanePowell_38_f.jpg,JanePowell,JanePowell,-0.91,12.23607254,0.324678689,10756.49134,1,0,1,0,1,0,0
85,86,0.01,0,0.5,JanePowell,74,15411_JanePowell_74_f.jpg,JanePowell,JanePowell,-0.25,13.65636539,0.171869516,6150.748436,1,0,1,0,1,0,0
86,87,0.01,0,0.5,JanePowell,77,15414_JanePowell_77_f.jpg,JanePowell,JanePowell,-3.96,11.93117237,0.424928427,-5708.451035,1,0,1,0,1,0,0
87,88,0.01,0,0.5,JanePowell,81,15418_JanePowell_81_f.jpg,JanePowell,JanePowell,-5.85,13.61387157,0.218873873,-5051.705512,1,0,1,0,1,0,0
88,89,0.01,0,0.5,JeanetteMacDonald,32,15468_JeanetteMacDonald_32_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-0.8,8.461362839,0.088904575,2134.036464,1,0,1,0,1,0,0
89,90,0.01,0,0.5,JeanetteMacDonald,39,15479_JeanetteMacDonald_39_f.jpg,JeanetteMacDonald,JohnnyCash,-1.02,9.391917229,0.066341497,-2802.795421,1,0,0,1,0,1,0
90,91,0.01,0,0.5,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,"ArnoldSchwarzenegger GiulianoGemma GiulianoGemma
 ArnoldSchwarzenegger HelenHayes GiulianoGemma HelenHayes
 GiulianoGemma ArnoldSchwarzenegger HelenHayes
 ArnoldSchwarzenegger GiulianoGemma ArnoldSchwarzenegger
 GiulianoGemma HelenHayes ArnoldSchwarzenegger
 ArnoldSchwarzenegger ArnoldSchwarzenegger HelenHayes]","EdwardFox GladysCooper EdwardFox EdwardFox GladysCooper
 GladysCooper MickJagger GladysCooper EdwardFox EdwardFox
 EdwardFox GladysCooper EdwardFox MickJagger GladysCooper
 MickJagger EdwardFox EdwardFox MickJagger]",4.17,10.68179607,-0.169839054,-6337.066657,0,1,0,1,0,0,1
91,92,0.01,0,0.5,JeanetteMacDonald,46,15486_JeanetteMacDonald_46_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.6,11.41623116,0.239692971,19788.51138,1,0,1,0,1,0,0
92,93,0.01,0,0.5,JeanetteMacDonald,43,15502_JeanetteMacDonald_43_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-7.07,10.9225378,0.317930251,4929.585728,1,0,1,0,1,0,0
93,94,0.01,0,0.5,JeanetteMacDonald,59,15514_JeanetteMacDonald_59_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-4.2,13.11396503,0.22925131,-7518.743449,1,0,1,0,1,0,0
94,95,0.01,0,0.5,KateOMara,20,15576_KateOMara_20_f.jpg,KateOMara,JeanetteMacDonald,-0.4,10.25058651,-0.0777127,14047.91856,1,0,0,1,0,1,0
95,96,0.01,0,0.5,KateOMara,21,15577_KateOMara_21_f.jpg,"AlbertoSordi AnneBaxter AlbertoSordi AlbertoSordi AlbertoSordi
 AnnMiller AnneBaxter AnnMiller AlbertoSordi AnnMiller
 AnneBaxter AnnMiller AlbertoSordi AlbertoSordi AnneBaxter
 AnnMiller AlbertoSordi AlbertoSordi AnneBaxter]","EdwardGRobinson FredMacMurray EdwardGRobinson EdwardGRobinson
 EdwardGRobinson FredMacMurray KevinBacon FredMacMurray
 EdwardGRobinson EdwardGRobinson EdwardGRobinson FredMacMurray
 EdwardGRobinson EdwardGRobinson EdwardGRobinson EdwardGRobinson
 FredMacMurray EdwardGRobinson FredMacMurray]",1.66,6.866749763,0.320897073,-8805.433346,0,1,0,1,0,0,1
96,97,0.01,0,0.5,KateOMara,29,15585_KateOMara_29_f.jpg,KateOMara,JeanetteMacDonald,0.57,14.43108559,0.119438,6028.011241,1,0,0,1,0,1,0
97,98,0.01,0,0.5,KateOMara,36,15592_KateOMara_36_f.jpg,KateOMara,JeanetteMacDonald,-1.02,12.33211231,0.375652909,-366.1030522,1,0,0,1,0,1,0
98,99,0.01,0,0.5,KateOMara,43,15599_KateOMara_43_f.jpg,KateOMara,JeanetteMacDonald,4.17,10.79634666,-0.076955788,-4863.04828,1,0,0,1,0,1,0
99,100,0.01,0,0.5,KateOMara,50,15606_KateOMara_50_f.jpg,KateOMara,JeanetteMacDonald,2.81,14.22218609,0.060914904,-13427.81937,1,0,0,1,0,1,0
100,101,0.01,0,0.5,KateOMara,52,15608_KateOMara_52_f.jpg,KateOMara,KateOMara,1.64,14.49096298,0.156225666,353.7827658,1,0,1,0,1,0,0
