,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
31,32,0.01,0.0,0.5,DebbieReynolds,78,12055_DebbieReynolds_78_f.jpg,-1,-1,-6.37,9.912517547607422,0.9922199845314026,809.101659104228,0,1,1,0,0,0,1
32,33,0.01,0.0,0.5,EvaMarieSaint,30,12092_EvaMarieSaint_30_f.jpg,-1,-1,0.71,15.557567596435547,0.9809909462928772,6410.0764927864075,0,1,0,1,0,0,1
33,34,0.01,0.0,0.5,EvaMarieSaint,44,12103_EvaMarieSaint_44_f.jpg,EvaMarieSaint,FredMacMurray,8.87,11.478882789611816,0.9896121025085449,-1225.1741185188293,1,0,0,1,0,1,0
34,35,0.01,0.0,0.5,EvaMarieSaint,73,12115_EvaMarieSaint_73_f.jpg,-1,-1,0.02,11.168009757995605,0.9901019334793091,-11935.711148023605,0,1,0,1,0,0,1
35,36,0.01,0.0,0.5,EvaMarieSaint,82,12121_EvaMarieSaint_82_f.jpg,EvaMarieSaint,FredMacMurray,-2.03,11.921730995178223,0.988583505153656,851.1745805740356,1,0,0,1,0,1,0
36,37,0.01,0.0,0.5,MickJagger,18,121_MickJagger_18_m.jpg,-1,-1,3.59,11.277915954589844,0.990020215511322,-3042.6414808034897,0,1,0,1,0,0,1
37,38,0.01,0.0,0.5,MyrnaLoy,51,12329_MyrnaLoy_51_f.jpg,-1,-1,4.82,8.255646705627441,0.9945101737976074,-1997.3115499019623,0,1,0,1,0,0,1
38,39,0.01,0.0,0.5,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,JeanetteMacDonald,-0.99,13.743457794189453,0.9850201606750488,-5161.624004274607,1,0,0,1,0,1,0
39,40,0.01,0.0,0.5,MyrnaLoy,20,12337_MyrnaLoy_20_f.jpg,-1,-1,-4.06,7.8996262550354,0.9954662919044495,-798.7110215723515,0,1,0,1,0,0,1
40,41,0.01,0.0,0.5,MyrnaLoy,67,12364_MyrnaLoy_67_f.jpg,-1,-1,3.34,10.017006874084473,0.9918941259384155,562.1379282474518,0,1,0,1,0,0,1
41,42,0.01,0.0,0.5,MyrnaLoy,33,12376_MyrnaLoy_33_f.jpg,MyrnaLoy,JeanetteMacDonald,5.23,14.559499740600586,0.9831358194351196,-3939.44091835618,1,0,0,1,0,1,0
42,43,0.01,0.0,0.5,AngieDickinson,47,12425_AngieDickinson_47_f.jpg,-1,-1,-2.47,13.57154369354248,0.9856682419776917,1870.303503036499,0,1,1,0,0,0,1
43,44,0.01,0.0,0.5,AngieDickinson,31,12438_AngieDickinson_31_f.jpg,AngieDickinson,AngieDickinson,-10.47,10.084351539611816,0.9919722080230713,-2645.5284075140953,1,0,1,0,1,0,0
44,45,0.01,0.0,0.5,AngieDickinson,42,12445_AngieDickinson_42_f.jpg,AngieDickinson,AngieDickinson,-3.96,9.269026756286621,0.9933671355247498,1325.6757790744305,1,0,1,0,1,0,0
45,46,0.01,0.0,0.5,AngieDickinson,76,12457_AngieDickinson_76_f.jpg,AngieDickinson,AngieDickinson,5.44,11.696170806884766,0.9890140891075134,-950.9236296415329,1,0,1,0,1,0,0
46,47,0.01,0.0,0.5,FrancesDee,43,12607_FrancesDee_43_f.jpg,-1,-1,-0.29,8.965007781982422,0.9935243725776672,3449.638427257538,0,1,0,1,0,0,1
47,48,0.01,0.0,0.5,FrancesDee,83,12612_FrancesDee_83_f.jpg,FrancesDee,FrancesDee,-1.39,9.927421569824219,0.9926345944404602,-3648.824737548828,1,0,1,0,1,0,0
48,49,0.01,0.0,0.5,FrancesDee,89,12613_FrancesDee_89_f.jpg,-1,-1,-3.4,5.921069145202637,0.9971998929977417,1319.3293733596802,0,1,0,1,0,0,1
49,50,0.01,0.0,0.5,GeraldineChaplin,38,13032_GeraldineChaplin_38_f.jpg,GeraldineChaplin,MireilleDarc,1.12,9.367725372314453,0.993028461933136,7869.034002840519,1,0,0,1,0,1,0
50,51,0.01,0.0,0.5,GeraldineChaplin,52,13041_GeraldineChaplin_52_f.jpg,-1,-1,-4.2,8.235207557678223,0.9948618412017822,-6290.95784342289,0,1,0,1,0,0,1
51,52,0.01,0.0,0.5,GeraldineChaplin,53,13042_GeraldineChaplin_53_f.jpg,-1,-1,-1.79,10.168535232543945,0.9920418858528137,748.4209337234497,0,1,0,1,0,0,1
52,53,0.01,0.0,0.5,GeraldineChaplin,66,13052_GeraldineChaplin_66_f.jpg,GeraldineChaplin,GeraldineChaplin,0.59,8.349872589111328,0.9943903088569641,-6427.679415941238,1,0,1,0,1,0,0
53,54,0.01,0.0,0.5,DanielleDarrieux,36,13417_DanielleDarrieux_36_f.jpg,DanielleDarrieux,DanielleDarrieux,4.54,7.3683762550354,0.9958959817886353,1210.123464982491,1,0,1,0,1,0,0
54,55,0.01,0.0,0.5,DanielleDarrieux,38,13419_DanielleDarrieux_38_f.jpg,-1,-1,-3.84,10.691049575805664,0.9907397031784058,-290.7890479564667,0,1,0,1,0,0,1
55,56,0.01,0.0,0.5,DanielleDarrieux,40,13420_DanielleDarrieux_40_f.jpg,DanielleDarrieux,DanielleDarrieux,-3.81,12.075615882873535,0.9887682199478149,654.1371121406555,1,0,1,0,1,0,0
56,57,0.01,0.0,0.5,DanielleDarrieux,64,13436_DanielleDarrieux_64_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.6,6.5201826095581055,0.9966877102851868,22.52775287628174,1,0,1,0,1,0,0
57,58,0.01,0.0,0.5,DanielleDarrieux,65,13437_DanielleDarrieux_65_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.51,7.249001979827881,0.995827317237854,-4750.446313619614,1,0,1,0,1,0,0
58,59,0.01,0.0,0.5,HelenHayes,31,13522_HelenHayes_31_f.jpg,-1,-1,-2.43,9.266519546508789,0.9934684634208679,-551.2233302593231,0,1,1,0,0,0,1
59,60,0.01,0.0,0.5,HelenHayes,52,13526_HelenHayes_52_f.jpg,-1,-1,0.56,9.80455207824707,0.9925236105918884,-680.7313721105456,0,1,1,0,0,0,1
60,61,0.01,0.0,0.5,HelenHayes,23,13533_HelenHayes_23_f.jpg,-1,-1,-2.71,8.730868339538574,0.9938777089118958,432.49575448036194,0,1,1,0,0,0,1
61,62,0.01,0.0,0.5,HelenHayes,34,13537_HelenHayes_34_f.jpg,HelenHayes,HelenHayes,-0.12,11.232028007507324,0.9900665283203125,-2491.8381074666977,1,0,1,0,1,0,0
62,63,0.01,0.0,0.5,HelenHayes,85,13539_HelenHayes_85_f.jpg,-1,-1,3.35,9.539624214172363,0.9928587675094604,1000.5488533973694,0,1,1,0,0,0,1
63,64,0.01,0.0,0.5,HelenHayes,78,13550_HelenHayes_78_f.jpg,HelenHayes,HelenHayes,2.96,10.740960121154785,0.9911611676216125,-401.93376111984253,1,0,1,0,1,0,0
64,65,0.01,0.0,0.5,HelenHayes,70,13554_HelenHayes_70_f.jpg,HelenHayes,HelenHayes,3.54,10.183225631713867,0.9926905632019043,3649.794919848442,1,0,1,0,1,0,0
65,66,0.01,0.0,0.5,AudreyHepburn,62,14520_AudreyHepburn_62_f.jpg,-1,-1,-2.73,11.393454551696777,0.9896401762962341,2624.8256006240845,0,1,0,1,0,0,1
66,67,0.01,0.0,0.5,AudreyHepburn,24,14530_AudreyHepburn_24_f.jpg,-1,-1,3.93,9.149593353271484,0.9932101964950562,-6357.403985008597,0,1,0,1,0,0,1
67,68,0.01,0.0,0.5,AudreyHepburn,24,14531_AudreyHepburn_24_f.jpg,AudreyHepburn,PeterGraves,-2.14,10.313161849975586,0.9914184808731079,1155.0446958728135,1,0,0,1,0,1,0
68,69,0.01,0.0,0.5,AudreyHepburn,25,14534_AudreyHepburn_25_f.jpg,AudreyHepburn,PeterGraves,0.1,10.493241310119629,0.9914492964744568,2523.7015777528286,1,0,0,1,0,1,0
69,70,0.01,0.0,0.5,AudreyHepburn,32,14537_AudreyHepburn_32_f.jpg,-1,-1,2.13,11.203441619873047,0.9901147484779358,1820.1731285452843,0,1,0,1,0,0,1
70,71,0.01,0.0,0.5,AudreyHepburn,36,14551_AudreyHepburn_36_f.jpg,-1,-1,-3.49,8.890519142150879,0.9937210083007812,354.7830662727356,0,1,0,1,0,0,1
71,72,0.01,0.0,0.5,AnnMiller,15,15001_AnnMiller_15_f.jpg,-1,-1,-1.49,13.881942749023438,0.9852753281593323,-2802.898438513279,0,1,0,1,0,0,1
72,73,0.01,0.0,0.5,AnnMiller,17,15003_AnnMiller_17_f.jpg,AnnMiller,DebbieReynolds,-2.22,9.760687828063965,0.9928484559059143,1823.0158948600292,1,0,0,1,0,1,0
73,74,0.01,0.0,0.5,AnnMiller,21,15007_AnnMiller_21_f.jpg,-1,-1,2.3,11.452726364135742,0.9895186424255371,-536.5122558772564,0,1,0,1,0,0,1
74,75,0.01,0.0,0.5,AnnMiller,42,15022_AnnMiller_42_f.jpg,AnnMiller,MelBrooks,-1.32,11.788833618164062,0.9888646602630615,2617.2879796028137,1,0,0,1,0,1,0
75,76,0.01,0.0,0.5,AnnMiller,60,15032_AnnMiller_60_f.jpg,AnnMiller,AnnMiller,-10.47,13.895628929138184,0.9847033023834229,647.2347247600555,1,0,1,0,1,0,0
76,77,0.01,0.0,0.5,DyanCannon,40,15260_DyanCannon_40_f.jpg,-1,-1,2.33,12.139608383178711,0.9890475273132324,-4939.050386548042,0,1,0,1,0,0,1
77,78,0.01,0.0,0.5,DyanCannon,67,15276_DyanCannon_67_f.jpg,-1,-1,-2.85,9.378910064697266,0.9930304884910583,1194.1635406017303,0,1,0,1,0,0,1
78,79,0.01,0.0,0.5,DyanCannon,68,15277_DyanCannon_68_f.jpg,DyanCannon,DyanCannon,-6.11,6.784363269805908,0.9963930249214172,-2056.3523399829865,1,0,1,0,1,0,0
79,80,0.01,0.0,0.5,DyanCannon,70,15279_DyanCannon_70_f.jpg,DyanCannon,DyanCannon,4.07,9.885335922241211,0.9924595355987549,-6215.222287654877,1,0,1,0,1,0,0
80,81,0.01,0.0,0.5,DyanCannon,72,15281_DyanCannon_72_f.jpg,DyanCannon,DyanCannon,1.29,11.034139633178711,0.9907719492912292,5809.240113735199,1,0,1,0,1,0,0
81,82,0.01,0.0,0.5,DyanCannon,75,15283_DyanCannon_75_f.jpg,DyanCannon,DyanCannon,-2.03,10.154412269592285,0.991766095161438,-6946.442779257894,1,0,1,0,1,0,0
82,83,0.01,0.0,0.5,DyanCannon,32,15289_DyanCannon_32_f.jpg,DyanCannon,DyanCannon,1.84,13.46339225769043,0.9855673313140869,828.5937681496143,1,0,1,0,1,0,0
83,84,0.01,0.0,0.5,JanePowell,14,15369_JanePowell_14_f.jpg,JanePowell,MichelPiccoli,-0.56,10.019116401672363,0.9919367432594299,7334.1043519973755,1,0,0,1,0,1,0
84,85,0.01,0.0,0.5,JanePowell,38,15388_JanePowell_38_f.jpg,-1,-1,0.66,7.122551918029785,0.9960549473762512,2412.4628636837006,0,1,0,1,0,0,1
85,86,0.01,0.0,0.5,JanePowell,74,15411_JanePowell_74_f.jpg,-1,-1,2.69,9.57534408569336,0.9927101731300354,-1286.766181230545,0,1,0,1,0,0,1
86,87,0.01,0.0,0.5,JanePowell,77,15414_JanePowell_77_f.jpg,JanePowell,JanePowell,-7.08,13.057595252990723,0.9875094294548035,3739.583580315113,1,0,1,0,1,0,0
87,88,0.01,0.0,0.5,JanePowell,81,15418_JanePowell_81_f.jpg,JanePowell,MichelPiccoli,-5.25,9.166193962097168,0.9932839870452881,1829.4339361190796,1,0,0,1,0,1,0
88,89,0.01,0.0,0.5,JeanetteMacDonald,32,15468_JeanetteMacDonald_32_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.35,10.759514808654785,0.9909148216247559,-727.2081444784999,1,0,1,0,1,0,0
89,90,0.01,0.0,0.5,JeanetteMacDonald,39,15479_JeanetteMacDonald_39_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.24,11.447154998779297,0.9900477528572083,1355.1090024411678,1,0,1,0,1,0,0
90,91,0.01,0.0,0.5,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,-1,-1,1.3,10.132574081420898,0.9917224049568176,1399.7569544017315,0,1,1,0,0,0,1
91,92,0.01,0.0,0.5,JeanetteMacDonald,46,15486_JeanetteMacDonald_46_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-0.44,8.721793174743652,0.9940921068191528,781.2431094348431,1,0,1,0,1,0,0
92,93,0.01,0.0,0.5,JeanetteMacDonald,43,15502_JeanetteMacDonald_43_f.jpg,JeanetteMacDonald,JeanetteMacDonald,1.17,7.295871257781982,0.9958745837211609,-4150.427419662476,1,0,1,0,1,0,0
93,94,0.01,0.0,0.5,JeanetteMacDonald,59,15514_JeanetteMacDonald_59_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-1.95,10.53352165222168,0.9911395907402039,2801.2596428394318,1,0,1,0,1,0,0
94,95,0.01,0.0,0.5,KateOMara,20,15576_KateOMara_20_f.jpg,KateOMara,MickeyRooney,8.53,10.913955688476562,0.9905290007591248,278.6269651055336,1,0,0,1,0,1,0
95,96,0.01,0.0,0.5,KateOMara,21,15577_KateOMara_21_f.jpg,-1,-1,-2.24,8.376754760742188,0.9944198131561279,-3700.511321783066,0,1,0,1,0,0,1
96,97,0.01,0.0,0.5,KateOMara,29,15585_KateOMara_29_f.jpg,KateOMara,KateOMara,-0.45,14.245948791503906,0.98378586769104,-1857.3683592528105,1,0,1,0,1,0,0
97,98,0.01,0.0,0.5,KateOMara,36,15592_KateOMara_36_f.jpg,-1,-1,0.74,15.544890403747559,0.9810771346092224,-946.6990154981613,0,1,0,1,0,0,1
98,99,0.01,0.0,0.5,KateOMara,43,15599_KateOMara_43_f.jpg,KateOMara,KateOMara,-4.04,10.611344337463379,0.9909378886222839,-6444.628587961197,1,0,1,0,1,0,0
99,100,0.01,0.0,0.5,KateOMara,50,15606_KateOMara_50_f.jpg,KateOMara,KateOMara,0.85,11.092286109924316,0.9900707006454468,275.31984227895737,1,0,1,0,1,0,0
100,101,0.01,0.0,0.5,KateOMara,52,15608_KateOMara_52_f.jpg,KateOMara,KateOMara,-1.05,9.893694877624512,0.9921185970306396,-2725.225481864065,1,0,1,0,1,0,0
101,102,0.01,0.0,0.5,StВphaneAudran,22,15851_StВphaneAudran_22_f.jpg,StВphaneAudran,StВphaneAudran,5.17,16.598224639892578,0.9783219695091248,-1913.880462884903,1,0,1,0,1,0,0
102,103,0.01,0.0,0.5,StВphaneAudran,41,15869_StВphaneAudran_41_f.jpg,-1,-1,-0.67,10.974947929382324,0.9903033971786499,947.3566672801971,0,1,1,0,0,0,1
103,104,0.01,0.0,0.5,StВphaneAudran,62,15886_StВphaneAudran_62_f.jpg,StВphaneAudran,StВphaneAudran,0.85,10.503342628479004,0.9912405610084534,1244.7135267592967,1,0,1,0,1,0,0
104,105,0.01,0.0,0.5,StВphaneAudran,64,15888_StВphaneAudran_64_f.jpg,StВphaneAudran,StВphaneAudran,3.73,12.339421272277832,0.9883630871772766,-2316.5105485916138,1,0,1,0,1,0,0
105,106,0.01,0.0,0.5,StВphaneAudran,69,15891_StВphaneAudran_69_f.jpg,-1,-1,-4.75,11.058425903320312,0.9908406734466553,-105.82731488347054,0,1,0,1,0,0,1
106,107,0.01,0.0,0.5,StВphaneAudran,70,15892_StВphaneAudran_70_f.jpg,StВphaneAudran,StВphaneAudran,-1.12,10.876291275024414,0.9904999136924744,295.3283693641424,1,0,1,0,1,0,0
107,108,0.01,0.0,0.5,BobDylan,33,1663_BobDylan_33_m.jpg,-1,-1,-3.45,10.755091667175293,0.9908459186553955,2114.9492268562317,0,1,0,1,0,0,1
108,109,0.01,0.0,0.5,BobDylan,72,1686_BobDylan_72_m.jpg,BobDylan,BobDylan,-2.4,8.937005043029785,0.9935771226882935,-4799.03312587738,1,0,1,0,1,0,0
109,110,0.01,0.0,0.5,TomJones,23,1831_TomJones_23_m.jpg,TomJones,TomJones,-0.13,10.962578773498535,0.9904082417488098,1773.4960325360298,1,0,1,0,1,0,0
110,111,0.01,0.0,0.5,TomJones,28,1837_TomJones_28_m.jpg,TomJones,TomJones,4.81,11.672161102294922,0.9892932176589966,-2452.984312824905,1,0,1,0,1,0,0
111,112,0.01,0.0,0.5,TomJones,59,1852_TomJones_59_m.jpg,-1,-1,0.73,7.649840831756592,0.9953262805938721,-19.224710702896118,0,1,0,1,0,0,1
112,113,0.01,0.0,0.5,TomJones,64,1857_TomJones_64_m.jpg,-1,-1,-3.45,15.784186363220215,0.9802998304367065,-2556.4417427778244,0,1,1,0,0,0,1
113,114,0.01,0.0,0.5,TomJones,66,1859_TomJones_66_m.jpg,-1,-1,-6.1,10.909866333007812,0.9904617071151733,591.2689170837402,0,1,0,1,0,0,1
114,115,0.01,0.0,0.5,EdwardFox,34,1908_EdwardFox_34_m.jpg,EdwardFox,HerbertLom,-1.33,11.186402320861816,0.9899744987487793,-3442.962156891823,1,0,0,1,0,1,0
115,116,0.01,0.0,0.5,EdwardFox,53,1924_EdwardFox_53_m.jpg,-1,-1,0.13,10.766427040100098,0.9909589886665344,-2675.1826211214066,0,1,0,1,0,0,1
116,117,0.01,0.0,0.5,EdwardFox,63,1930_EdwardFox_63_m.jpg,-1,-1,3.32,11.151871681213379,0.9913225173950195,1889.1978278160095,0,1,0,1,0,0,1
117,118,0.01,0.0,0.5,EdwardFox,76,1939_EdwardFox_76_m.jpg,-1,-1,0.54,8.698540687561035,0.9939398765563965,-3816.5848556533456,0,1,0,1,0,0,1
118,119,0.01,0.0,0.5,JamesCaan,27,1981_JamesCaan_27_m.jpg,JamesCaan,FredMacMurray,-0.04,9.3490629196167,0.9930049777030945,1148.8112634420395,1,0,0,1,0,1,0
119,120,0.01,0.0,0.5,JamesCaan,32,1988_JamesCaan_32_m.jpg,-1,-1,-0.93,12.595067977905273,0.9882091879844666,1079.459753036499,0,1,0,1,0,0,1
120,121,0.01,0.0,0.5,JamesCaan,59,2008_JamesCaan_59_m.jpg,-1,-1,-3.3,11.23886775970459,0.9901781678199768,1133.3634287118912,0,1,0,1,0,0,1
121,122,0.01,0.0,0.5,JamesCaan,73,2019_JamesCaan_73_m.jpg,-1,-1,-0.26,8.376181602478027,0.9948039054870605,353.5961616039276,0,1,0,1,0,0,1
122,123,0.01,0.0,0.5,JonVoight,36,2055_JonVoight_36_m.jpg,JonVoight,MichaelYork,-4.61,9.003881454467773,0.9934687614440918,34.142643213272095,1,0,0,1,0,1,0
123,124,0.01,0.0,0.5,JonVoight,50,2065_JonVoight_50_m.jpg,JonVoight,MichaelYork,2.64,11.712333679199219,0.9889940023422241,-319.6985263824463,1,0,0,1,0,1,0
124,125,0.01,0.0,0.5,JonVoight,60,2073_JonVoight_60_m.jpg,JonVoight,JonVoight,-0.27,11.026944160461426,0.9902803897857666,3173.944984462112,1,0,1,0,1,0,0
125,126,0.01,0.0,0.5,JonVoight,62,2076_JonVoight_62_m.jpg,-1,-1,1.0,9.499114036560059,0.992744505405426,1139.816714644432,0,1,1,0,0,0,1
126,127,0.01,0.0,0.5,JonVoight,64,2077_JonVoight_64_m.jpg,JonVoight,JonVoight,2.69,12.024255752563477,0.9883556962013245,3397.9419212937355,1,0,1,0,1,0,0
127,128,0.01,0.0,0.5,JonVoight,74,2088_JonVoight_74_m.jpg,JonVoight,JonVoight,-2.52,12.831620216369629,0.9876481294631958,2833.960350036621,1,0,1,0,1,0,0
128,129,0.01,0.0,0.5,MelBrooks,40,2097_MelBrooks_40_m.jpg,MelBrooks,MelBrooks,6.44,12.479825973510742,0.9877281785011292,-379.68334674835205,1,0,1,0,1,0,0
129,130,0.01,0.0,0.5,MelBrooks,52,2105_MelBrooks_52_m.jpg,MelBrooks,MelBrooks,2.71,9.556644439697266,0.9932439923286438,1423.636551141739,1,0,1,0,1,0,0
130,131,0.01,0.0,0.5,MelBrooks,77,2121_MelBrooks_77_m.jpg,MelBrooks,DebbieReynolds,-0.56,10.7030611038208,0.9914376139640808,1132.7625827491283,1,0,0,1,0,1,0
131,132,0.01,0.0,0.5,MelBrooks,80,2124_MelBrooks_80_m.jpg,MelBrooks,MelBrooks,2.22,9.58850383758545,0.9926862716674805,-4756.043075799942,1,0,1,0,1,0,0
132,133,0.01,0.0,0.5,KevinBacon,27,2709_KevinBacon_27_m.jpg,-1,-1,-0.35,10.593234062194824,0.9909775853157043,-471.2575819417834,0,1,0,1,0,0,1
133,134,0.01,0.0,0.5,KevinBacon,37,2720_KevinBacon_37_m.jpg,-1,-1,2.31,11.860816955566406,0.9888896346092224,2919.2983633875847,0,1,0,1,0,0,1
134,135,0.01,0.0,0.5,KevinBacon,48,2732_KevinBacon_48_m.jpg,-1,-1,-1.52,8.64490795135498,0.9939554333686829,1164.4787660390139,0,1,0,1,0,0,1
135,136,0.01,0.0,0.5,KevinBacon,52,2737_KevinBacon_52_m.jpg,-1,-1,-3.04,12.313217163085938,0.9879200458526611,784.6991251707077,0,1,0,1,0,0,1
136,137,0.01,0.0,0.5,MickJagger,47,2785_MickJagger_47_m.jpg,MickJagger,JonVoight,-2.58,10.70556640625,0.9907361268997192,-3113.7581132650375,1,0,0,1,0,1,0
