,hash_sample,offset,covariates_beta,drift_beta,true_identity,age,filename,y_pred,y_drift,predicted_age,euclidean,cosine,identity_grouping_distance,orig_TP,orig_FN,virtual_TP,virtual_FN,stat_TP,stat_FP,stat_undefined
12,13,0.01,0.0,0.2,OrnellaMuti,57,10791_OrnellaMuti_57_f.jpg,-1,-1,-0.12,5.4152350425720215,0.9977903366088867,62.94538640975952,0,1,0,1,0,0,1
13,14,0.01,0.0,0.2,MireilleDarc,34,11665_MireilleDarc_34_f.jpg,MireilleDarc,MireilleDarc,1.75,8.117927551269531,0.9953546524047852,1252.5601552724838,1,0,1,0,1,0,0
14,15,0.01,0.0,0.2,MireilleDarc,38,11669_MireilleDarc_38_f.jpg,-1,-1,6.21,7.085742950439453,0.9962003231048584,1402.7483247742057,0,1,1,0,0,0,1
15,16,0.01,0.0,0.2,MireilleDarc,51,11678_MireilleDarc_51_f.jpg,MireilleDarc,MireilleDarc,0.92,5.245639324188232,0.9980900287628174,-6168.419721603394,1,0,1,0,1,0,0
16,17,0.01,0.0,0.2,MireilleDarc,54,11679_MireilleDarc_54_f.jpg,MireilleDarc,MireilleDarc,-0.17,4.871973037719727,0.9981957674026489,-5716.514031529427,1,0,1,0,1,0,0
17,18,0.01,0.0,0.2,MireilleDarc,58,11683_MireilleDarc_58_f.jpg,MireilleDarc,MireilleDarc,2.09,10.322000503540039,0.9918604493141174,4063.297627925873,1,0,1,0,1,0,0
18,19,0.01,0.0,0.2,BarbaraBouchet,25,11847_BarbaraBouchet_25_f.jpg,-1,-1,2.84,3.296994686126709,0.9991234540939331,-5678.22575712204,0,1,0,1,0,0,1
19,20,0.01,0.0,0.2,BarbaraBouchet,61,11870_BarbaraBouchet_61_f.jpg,-1,-1,-4.06,5.757320880889893,0.9974323511123657,-375.50915908813477,0,1,0,1,0,0,1
20,21,0.01,0.0,0.2,BarbaraBouchet,68,11876_BarbaraBouchet_68_f.jpg,-1,-1,-1.51,4.676081657409668,0.9982933402061462,2418.168960571289,0,1,0,1,0,0,1
21,22,0.01,0.0,0.2,AngelaLansbury,20,11948_AngelaLansbury_20_f.jpg,AngelaLansbury,AngelaLansbury,6.46,7.699760913848877,0.995621919631958,2959.8121082782745,1,0,1,0,1,0,0
22,23,0.01,0.0,0.2,AngelaLansbury,35,11959_AngelaLansbury_35_f.jpg,AngelaLansbury,AngelaLansbury,1.28,7.896536827087402,0.9949660301208496,2333.3690112531185,1,0,1,0,1,0,0
23,24,0.01,0.0,0.2,AngelaLansbury,41,11962_AngelaLansbury_41_f.jpg,-1,-1,-6.98,3.222212076187134,0.999161422252655,4471.812935709953,0,1,1,0,0,0,1
24,25,0.01,0.0,0.2,AngelaLansbury,46,11964_AngelaLansbury_46_f.jpg,AngelaLansbury,AngelaLansbury,2.71,3.8138599395751953,0.9988511204719543,1391.8217631578445,1,0,1,0,1,0,0
25,26,0.01,0.0,0.2,AngelaLansbury,60,11971_AngelaLansbury_60_f.jpg,AngelaLansbury,AngelaLansbury,2.32,5.574779033660889,0.9975085854530334,-1975.360024052672,1,0,1,0,1,0,0
26,27,0.01,0.0,0.2,AngelaLansbury,67,11977_AngelaLansbury_67_f.jpg,AngelaLansbury,AngelaLansbury,8.44,3.2539727687835693,0.9991495609283447,-4730.479142546654,1,0,1,0,1,0,0
27,28,0.01,0.0,0.2,AngelaLansbury,80,11984_AngelaLansbury_80_f.jpg,-1,-1,1.72,5.374469757080078,0.9976931810379028,370.72989797592163,0,1,0,1,0,0,1
28,29,0.01,0.0,0.2,AngelaLansbury,87,11989_AngelaLansbury_87_f.jpg,AngelaLansbury,AngelaLansbury,0.02,5.37669038772583,0.9979615211486816,862.370289504528,1,0,1,0,1,0,0
29,30,0.01,0.0,0.2,DebbieReynolds,24,12024_DebbieReynolds_24_f.jpg,-1,-1,2.52,5.534582614898682,0.9975312352180481,3959.5273855924606,0,1,0,1,0,0,1
30,31,0.01,0.0,0.2,DebbieReynolds,69,12045_DebbieReynolds_69_f.jpg,-1,-1,2.3,6.079914569854736,0.9971233010292053,3225.126624315977,0,1,0,1,0,0,1
31,32,0.01,0.0,0.2,DebbieReynolds,78,12055_DebbieReynolds_78_f.jpg,-1,-1,-6.37,4.687411785125732,0.998252809047699,809.101659104228,0,1,1,0,0,0,1
32,33,0.01,0.0,0.2,EvaMarieSaint,30,12092_EvaMarieSaint_30_f.jpg,-1,-1,0.71,6.789381504058838,0.9963854551315308,6410.0764927864075,0,1,0,1,0,0,1
33,34,0.01,0.0,0.2,EvaMarieSaint,44,12103_EvaMarieSaint_44_f.jpg,EvaMarieSaint,FredMacMurray,8.87,4.7267961502075195,0.9982392191886902,-1225.1741185188293,1,0,0,1,0,1,0
34,35,0.01,0.0,0.2,EvaMarieSaint,73,12115_EvaMarieSaint_73_f.jpg,-1,-1,0.02,6.619107723236084,0.9965343475341797,-11935.711148023605,0,1,1,0,0,0,1
35,36,0.01,0.0,0.2,EvaMarieSaint,82,12121_EvaMarieSaint_82_f.jpg,EvaMarieSaint,FredMacMurray,-2.03,7.1376543045043945,0.9958997964859009,851.1745805740356,1,0,0,1,0,1,0
36,37,0.01,0.0,0.2,MickJagger,18,121_MickJagger_18_m.jpg,-1,-1,3.59,7.0543622970581055,0.9960933327674866,-3042.6414808034897,0,1,0,1,0,0,1
37,38,0.01,0.0,0.2,MyrnaLoy,51,12329_MyrnaLoy_51_f.jpg,-1,-1,4.82,4.32457160949707,0.9984908103942871,-1997.3115499019623,0,1,0,1,0,0,1
38,39,0.01,0.0,0.2,MyrnaLoy,75,12330_MyrnaLoy_75_f.jpg,MyrnaLoy,JeanetteMacDonald,-0.99,5.462504863739014,0.9976344108581543,-5161.624004274607,1,0,0,1,0,1,0
39,40,0.01,0.0,0.2,MyrnaLoy,20,12337_MyrnaLoy_20_f.jpg,-1,-1,-4.06,6.048651695251465,0.9973153471946716,-798.7110215723515,0,1,0,1,0,0,1
40,41,0.01,0.0,0.2,MyrnaLoy,67,12364_MyrnaLoy_67_f.jpg,-1,-1,3.34,3.4218642711639404,0.9990546703338623,562.1379282474518,0,1,0,1,0,0,1
41,42,0.01,0.0,0.2,MyrnaLoy,33,12376_MyrnaLoy_33_f.jpg,MyrnaLoy,MyrnaLoy,5.23,6.916623592376709,0.9962384700775146,-3939.44091835618,1,0,1,0,1,0,0
42,43,0.01,0.0,0.2,AngieDickinson,47,12425_AngieDickinson_47_f.jpg,-1,-1,-2.47,4.5382585525512695,0.9983828663825989,1870.303503036499,0,1,0,1,0,0,1
43,44,0.01,0.0,0.2,AngieDickinson,31,12438_AngieDickinson_31_f.jpg,AngieDickinson,AngieDickinson,-10.47,7.839083671569824,0.9951478838920593,-2645.5284075140953,1,0,1,0,1,0,0
44,45,0.01,0.0,0.2,AngieDickinson,42,12445_AngieDickinson_42_f.jpg,AngieDickinson,AngieDickinson,-3.96,6.956379413604736,0.996269941329956,1325.6757790744305,1,0,1,0,1,0,0
45,46,0.01,0.0,0.2,AngieDickinson,76,12457_AngieDickinson_76_f.jpg,AngieDickinson,AngieDickinson,5.44,7.188616752624512,0.9958519339561462,-950.9236296415329,1,0,1,0,1,0,0
46,47,0.01,0.0,0.2,FrancesDee,43,12607_FrancesDee_43_f.jpg,-1,-1,-0.29,5.0502119064331055,0.9979451298713684,3449.638427257538,0,1,0,1,0,0,1
47,48,0.01,0.0,0.2,FrancesDee,83,12612_FrancesDee_83_f.jpg,FrancesDee,FrancesDee,-1.39,6.048046588897705,0.997283935546875,-3648.824737548828,1,0,1,0,1,0,0
48,49,0.01,0.0,0.2,FrancesDee,89,12613_FrancesDee_89_f.jpg,-1,-1,-3.4,4.06243896484375,0.9986828565597534,1319.3293733596802,0,1,0,1,0,0,1
49,50,0.01,0.0,0.2,GeraldineChaplin,38,13032_GeraldineChaplin_38_f.jpg,GeraldineChaplin,MireilleDarc,1.12,7.45309591293335,0.9955763220787048,7869.034002840519,1,0,0,1,0,1,0
50,51,0.01,0.0,0.2,GeraldineChaplin,52,13041_GeraldineChaplin_52_f.jpg,-1,-1,-4.2,4.493833541870117,0.9984729886054993,-6290.95784342289,0,1,0,1,0,0,1
51,52,0.01,0.0,0.2,GeraldineChaplin,53,13042_GeraldineChaplin_53_f.jpg,-1,-1,-1.79,5.256680488586426,0.9978833198547363,748.4209337234497,0,1,0,1,0,0,1
52,53,0.01,0.0,0.2,GeraldineChaplin,66,13052_GeraldineChaplin_66_f.jpg,GeraldineChaplin,GeraldineChaplin,0.59,3.468588352203369,0.9990328550338745,-6427.679415941238,1,0,1,0,1,0,0
53,54,0.01,0.0,0.2,DanielleDarrieux,36,13417_DanielleDarrieux_36_f.jpg,DanielleDarrieux,DanielleDarrieux,4.54,3.695483922958374,0.9989646077156067,1210.123464982491,1,0,1,0,1,0,0
54,55,0.01,0.0,0.2,DanielleDarrieux,38,13419_DanielleDarrieux_38_f.jpg,-1,-1,-3.84,5.109900951385498,0.9978912472724915,-290.7890479564667,0,1,0,1,0,0,1
55,56,0.01,0.0,0.2,DanielleDarrieux,40,13420_DanielleDarrieux_40_f.jpg,DanielleDarrieux,DanielleDarrieux,-3.81,9.507457733154297,0.9930140972137451,654.1371121406555,1,0,1,0,1,0,0
56,57,0.01,0.0,0.2,DanielleDarrieux,64,13436_DanielleDarrieux_64_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.6,7.057594299316406,0.9961132407188416,22.52775287628174,1,0,1,0,1,0,0
57,58,0.01,0.0,0.2,DanielleDarrieux,65,13437_DanielleDarrieux_65_f.jpg,DanielleDarrieux,DanielleDarrieux,-1.51,2.9782774448394775,0.9992953538894653,-4750.446313619614,1,0,1,0,1,0,0
58,59,0.01,0.0,0.2,HelenHayes,31,13522_HelenHayes_31_f.jpg,-1,-1,-2.43,4.964271545410156,0.9981310963630676,-551.2233302593231,0,1,0,1,0,0,1
59,60,0.01,0.0,0.2,HelenHayes,52,13526_HelenHayes_52_f.jpg,-1,-1,0.56,4.291149616241455,0.9985677003860474,-680.7313721105456,0,1,0,1,0,0,1
60,61,0.01,0.0,0.2,HelenHayes,23,13533_HelenHayes_23_f.jpg,-1,-1,-2.71,5.098296165466309,0.9978965520858765,432.49575448036194,0,1,0,1,0,0,1
61,62,0.01,0.0,0.2,HelenHayes,34,13537_HelenHayes_34_f.jpg,HelenHayes,HelenHayes,-0.12,6.018509387969971,0.997150719165802,-2491.8381074666977,1,0,1,0,1,0,0
62,63,0.01,0.0,0.2,HelenHayes,85,13539_HelenHayes_85_f.jpg,-1,-1,3.35,7.577328681945801,0.995473325252533,1000.5488533973694,0,1,1,0,0,0,1
63,64,0.01,0.0,0.2,HelenHayes,78,13550_HelenHayes_78_f.jpg,HelenHayes,HelenHayes,2.96,10.181777000427246,0.9920578002929688,-401.93376111984253,1,0,1,0,1,0,0
64,65,0.01,0.0,0.2,HelenHayes,70,13554_HelenHayes_70_f.jpg,HelenHayes,HelenHayes,3.54,5.902472496032715,0.9975361824035645,3649.794919848442,1,0,1,0,1,0,0
65,66,0.01,0.0,0.2,AudreyHepburn,62,14520_AudreyHepburn_62_f.jpg,-1,-1,-2.73,7.989377021789551,0.994902491569519,2624.8256006240845,0,1,0,1,0,0,1
66,67,0.01,0.0,0.2,AudreyHepburn,24,14530_AudreyHepburn_24_f.jpg,-1,-1,3.93,5.080814361572266,0.9979017376899719,-6357.403985008597,0,1,0,1,0,0,1
67,68,0.01,0.0,0.2,AudreyHepburn,24,14531_AudreyHepburn_24_f.jpg,AudreyHepburn,AnthonyHopkins,-2.14,4.816189289093018,0.9981226921081543,1155.0446958728135,1,0,0,1,0,1,0
68,69,0.01,0.0,0.2,AudreyHepburn,25,14534_AudreyHepburn_25_f.jpg,AudreyHepburn,PeterGraves,0.1,5.618531227111816,0.9975571036338806,2523.7015777528286,1,0,0,1,0,1,0
69,70,0.01,0.0,0.2,AudreyHepburn,32,14537_AudreyHepburn_32_f.jpg,-1,-1,2.13,6.925901889801025,0.9962299466133118,1820.1731285452843,0,1,0,1,0,0,1
70,71,0.01,0.0,0.2,AudreyHepburn,36,14551_AudreyHepburn_36_f.jpg,-1,-1,-3.49,5.128516674041748,0.9978948831558228,354.7830662727356,0,1,0,1,0,0,1
71,72,0.01,0.0,0.2,AnnMiller,15,15001_AnnMiller_15_f.jpg,-1,-1,-1.49,6.77078104019165,0.99649578332901,-2802.898438513279,0,1,0,1,0,0,1
72,73,0.01,0.0,0.2,AnnMiller,17,15003_AnnMiller_17_f.jpg,AnnMiller,MelBrooks,-2.22,5.941202163696289,0.9973570704460144,1823.0158948600292,1,0,0,1,0,1,0
73,74,0.01,0.0,0.2,AnnMiller,21,15007_AnnMiller_21_f.jpg,-1,-1,2.3,5.279923439025879,0.9977591037750244,-536.5122558772564,0,1,0,1,0,0,1
74,75,0.01,0.0,0.2,AnnMiller,42,15022_AnnMiller_42_f.jpg,AnnMiller,AnnMiller,-1.32,6.763493537902832,0.9963483214378357,2617.2879796028137,1,0,1,0,1,0,0
75,76,0.01,0.0,0.2,AnnMiller,60,15032_AnnMiller_60_f.jpg,AnnMiller,AnnMiller,-10.47,5.649865627288818,0.997501790523529,647.2347247600555,1,0,1,0,1,0,0
76,77,0.01,0.0,0.2,DyanCannon,40,15260_DyanCannon_40_f.jpg,-1,-1,2.33,8.769174575805664,0.994290292263031,-4939.050386548042,0,1,0,1,0,0,1
77,78,0.01,0.0,0.2,DyanCannon,67,15276_DyanCannon_67_f.jpg,-1,-1,-2.85,3.0533182621002197,0.9992554187774658,1194.1635406017303,0,1,0,1,0,0,1
78,79,0.01,0.0,0.2,DyanCannon,68,15277_DyanCannon_68_f.jpg,DyanCannon,DyanCannon,-6.11,5.4448418617248535,0.9976816773414612,-2056.3523399829865,1,0,1,0,1,0,0
79,80,0.01,0.0,0.2,DyanCannon,70,15279_DyanCannon_70_f.jpg,DyanCannon,EdwardGRobinson,4.07,7.239142417907715,0.9959551095962524,-6215.222287654877,1,0,0,1,0,1,0
80,81,0.01,0.0,0.2,DyanCannon,72,15281_DyanCannon_72_f.jpg,DyanCannon,DyanCannon,1.29,6.255980491638184,0.997029185295105,5809.240113735199,1,0,1,0,1,0,0
81,82,0.01,0.0,0.2,DyanCannon,75,15283_DyanCannon_75_f.jpg,DyanCannon,DyanCannon,-2.03,6.308331489562988,0.9968100786209106,-6946.442779257894,1,0,1,0,1,0,0
82,83,0.01,0.0,0.2,DyanCannon,32,15289_DyanCannon_32_f.jpg,DyanCannon,DyanCannon,1.84,6.647257328033447,0.9964550733566284,828.5937681496143,1,0,1,0,1,0,0
83,84,0.01,0.0,0.2,JanePowell,14,15369_JanePowell_14_f.jpg,JanePowell,AlbertoSordi,-0.56,5.208563327789307,0.9978228211402893,7334.1043519973755,1,0,0,1,0,1,0
84,85,0.01,0.0,0.2,JanePowell,38,15388_JanePowell_38_f.jpg,-1,-1,0.66,4.845417499542236,0.9981746077537537,2412.4628636837006,0,1,0,1,0,0,1
85,86,0.01,0.0,0.2,JanePowell,74,15411_JanePowell_74_f.jpg,-1,-1,2.69,4.995785713195801,0.9980045557022095,-1286.766181230545,0,1,0,1,0,0,1
86,87,0.01,0.0,0.2,JanePowell,77,15414_JanePowell_77_f.jpg,JanePowell,JanePowell,-7.08,12.6913423538208,0.9881951808929443,3739.583580315113,1,0,1,0,1,0,0
87,88,0.01,0.0,0.2,JanePowell,81,15418_JanePowell_81_f.jpg,JanePowell,MichelPiccoli,-5.25,4.329529285430908,0.9984993934631348,1829.4339361190796,1,0,0,1,0,1,0
88,89,0.01,0.0,0.2,JeanetteMacDonald,32,15468_JeanetteMacDonald_32_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.35,4.802700042724609,0.9981930255889893,-727.2081444784999,1,0,1,0,1,0,0
89,90,0.01,0.0,0.2,JeanetteMacDonald,39,15479_JeanetteMacDonald_39_f.jpg,JeanetteMacDonald,JeanetteMacDonald,0.24,5.722130298614502,0.9975044131278992,1355.1090024411678,1,0,1,0,1,0,0
90,91,0.01,0.0,0.2,JeanetteMacDonald,44,15484_JeanetteMacDonald_44_f.jpg,-1,-1,1.3,5.226120471954346,0.9977946281433105,1399.7569544017315,0,1,0,1,0,0,1
91,92,0.01,0.0,0.2,JeanetteMacDonald,46,15486_JeanetteMacDonald_46_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-0.44,7.5242109298706055,0.9956232309341431,781.2431094348431,1,0,1,0,1,0,0
92,93,0.01,0.0,0.2,JeanetteMacDonald,43,15502_JeanetteMacDonald_43_f.jpg,JeanetteMacDonald,JeanetteMacDonald,1.17,6.562704086303711,0.9966857433319092,-4150.427419662476,1,0,1,0,1,0,0
93,94,0.01,0.0,0.2,JeanetteMacDonald,59,15514_JeanetteMacDonald_59_f.jpg,JeanetteMacDonald,JeanetteMacDonald,-1.95,5.800498008728027,0.9973036646842957,2801.2596428394318,1,0,1,0,1,0,0
94,95,0.01,0.0,0.2,KateOMara,20,15576_KateOMara_20_f.jpg,KateOMara,KateOMara,8.53,9.506976127624512,0.9928191304206848,278.6269651055336,1,0,1,0,1,0,0
95,96,0.01,0.0,0.2,KateOMara,21,15577_KateOMara_21_f.jpg,-1,-1,-2.24,4.720058441162109,0.9982279539108276,-3700.511321783066,0,1,0,1,0,0,1
96,97,0.01,0.0,0.2,KateOMara,29,15585_KateOMara_29_f.jpg,KateOMara,KateOMara,-0.45,5.683417797088623,0.9974273443222046,-1857.3683592528105,1,0,1,0,1,0,0
97,98,0.01,0.0,0.2,KateOMara,36,15592_KateOMara_36_f.jpg,-1,-1,0.74,7.341687202453613,0.9958522915840149,-946.6990154981613,0,1,0,1,0,0,1
98,99,0.01,0.0,0.2,KateOMara,43,15599_KateOMara_43_f.jpg,KateOMara,KateOMara,-4.04,4.97621488571167,0.9980058073997498,-6444.628587961197,1,0,1,0,1,0,0
99,100,0.01,0.0,0.2,KateOMara,50,15606_KateOMara_50_f.jpg,KateOMara,KateOMara,0.85,5.245772838592529,0.9977749586105347,275.31984227895737,1,0,1,0,1,0,0
100,101,0.01,0.0,0.2,KateOMara,52,15608_KateOMara_52_f.jpg,KateOMara,BobDylan,-1.05,4.505053520202637,0.9983507990837097,-2725.225481864065,1,0,0,1,0,1,0
101,102,0.01,0.0,0.2,StВphaneAudran,22,15851_StВphaneAudran_22_f.jpg,StВphaneAudran,StВphaneAudran,5.17,14.035956382751465,0.9844523072242737,-1913.880462884903,1,0,1,0,1,0,0
102,103,0.01,0.0,0.2,StВphaneAudran,41,15869_StВphaneAudran_41_f.jpg,-1,-1,-0.67,5.9292449951171875,0.9971795082092285,947.3566672801971,0,1,0,1,0,0,1
103,104,0.01,0.0,0.2,StВphaneAudran,62,15886_StВphaneAudran_62_f.jpg,StВphaneAudran,StВphaneAudran,0.85,6.3791632652282715,0.9967647194862366,1244.7135267592967,1,0,1,0,1,0,0
104,105,0.01,0.0,0.2,StВphaneAudran,64,15888_StВphaneAudran_64_f.jpg,StВphaneAudran,StВphaneAudran,3.73,4.896381378173828,0.9981517791748047,-2316.5105485916138,1,0,1,0,1,0,0
105,106,0.01,0.0,0.2,StВphaneAudran,69,15891_StВphaneAudran_69_f.jpg,-1,-1,-4.75,7.185669898986816,0.9961094856262207,-105.82731488347054,0,1,0,1,0,0,1
106,107,0.01,0.0,0.2,StВphaneAudran,70,15892_StВphaneAudran_70_f.jpg,StВphaneAudran,StВphaneAudran,-1.12,7.1964240074157715,0.9958237409591675,295.3283693641424,1,0,1,0,1,0,0
107,108,0.01,0.0,0.2,BobDylan,33,1663_BobDylan_33_m.jpg,-1,-1,-3.45,5.520766258239746,0.9976089000701904,2114.9492268562317,0,1,1,0,0,0,1
108,109,0.01,0.0,0.2,BobDylan,72,1686_BobDylan_72_m.jpg,BobDylan,BobDylan,-2.4,3.991950511932373,0.9987149238586426,-4799.03312587738,1,0,1,0,1,0,0
109,110,0.01,0.0,0.2,TomJones,23,1831_TomJones_23_m.jpg,TomJones,TomJones,-0.13,6.434362411499023,0.9967050552368164,1773.4960325360298,1,0,1,0,1,0,0
110,111,0.01,0.0,0.2,TomJones,28,1837_TomJones_28_m.jpg,TomJones,TomJones,4.81,6.178764343261719,0.9970135688781738,-2452.984312824905,1,0,1,0,1,0,0
111,112,0.01,0.0,0.2,TomJones,59,1852_TomJones_59_m.jpg,-1,-1,0.73,4.246507167816162,0.9985475540161133,-19.224710702896118,0,1,0,1,0,0,1
112,113,0.01,0.0,0.2,TomJones,64,1857_TomJones_64_m.jpg,-1,-1,-3.45,7.353391170501709,0.995675265789032,-2556.4417427778244,0,1,0,1,0,0,1
113,114,0.01,0.0,0.2,TomJones,66,1859_TomJones_66_m.jpg,-1,-1,-6.1,6.401547431945801,0.9967310428619385,591.2689170837402,0,1,0,1,0,0,1
114,115,0.01,0.0,0.2,EdwardFox,34,1908_EdwardFox_34_m.jpg,EdwardFox,HerbertLom,-1.33,5.325592517852783,0.9977219700813293,-3442.962156891823,1,0,0,1,0,1,0
115,116,0.01,0.0,0.2,EdwardFox,53,1924_EdwardFox_53_m.jpg,-1,-1,0.13,8.419170379638672,0.9944677948951721,-2675.1826211214066,0,1,0,1,0,0,1
116,117,0.01,0.0,0.2,EdwardFox,63,1930_EdwardFox_63_m.jpg,-1,-1,3.32,7.311899662017822,0.9962737560272217,1889.1978278160095,0,1,0,1,0,0,1
117,118,0.01,0.0,0.2,EdwardFox,76,1939_EdwardFox_76_m.jpg,-1,-1,0.54,5.4426374435424805,0.9976128339767456,-3816.5848556533456,0,1,0,1,0,0,1
118,119,0.01,0.0,0.2,JamesCaan,27,1981_JamesCaan_27_m.jpg,JamesCaan,FredMacMurray,-0.04,5.4767680168151855,0.9976074695587158,1148.8112634420395,1,0,0,1,0,1,0
119,120,0.01,0.0,0.2,JamesCaan,32,1988_JamesCaan_32_m.jpg,-1,-1,-0.93,6.697747707366943,0.9966838955879211,1079.459753036499,0,1,0,1,0,0,1
120,121,0.01,0.0,0.2,JamesCaan,59,2008_JamesCaan_59_m.jpg,-1,-1,-3.3,4.092692852020264,0.9986998438835144,1133.3634287118912,0,1,0,1,0,0,1
121,122,0.01,0.0,0.2,JamesCaan,73,2019_JamesCaan_73_m.jpg,-1,-1,-0.26,7.080714225769043,0.9963029026985168,353.5961616039276,0,1,0,1,0,0,1
122,123,0.01,0.0,0.2,JonVoight,36,2055_JonVoight_36_m.jpg,JonVoight,JonVoight,-4.61,3.8763771057128906,0.9987809658050537,34.142643213272095,1,0,1,0,1,0,0
123,124,0.01,0.0,0.2,JonVoight,50,2065_JonVoight_50_m.jpg,JonVoight,MichaelYork,2.64,8.487995147705078,0.9942294955253601,-319.6985263824463,1,0,0,1,0,1,0
124,125,0.01,0.0,0.2,JonVoight,60,2073_JonVoight_60_m.jpg,JonVoight,JonVoight,-0.27,5.816059589385986,0.99729984998703,3173.944984462112,1,0,1,0,1,0,0
125,126,0.01,0.0,0.2,JonVoight,62,2076_JonVoight_62_m.jpg,-1,-1,1.0,5.709463596343994,0.9973623156547546,1139.816714644432,0,1,1,0,0,0,1
126,127,0.01,0.0,0.2,JonVoight,64,2077_JonVoight_64_m.jpg,JonVoight,JonVoight,2.69,6.215936183929443,0.9968836903572083,3397.9419212937355,1,0,1,0,1,0,0
127,128,0.01,0.0,0.2,JonVoight,74,2088_JonVoight_74_m.jpg,JonVoight,JonVoight,-2.52,3.8343164920806885,0.9989043474197388,2833.960350036621,1,0,1,0,1,0,0
128,129,0.01,0.0,0.2,MelBrooks,40,2097_MelBrooks_40_m.jpg,MelBrooks,MelBrooks,6.44,6.197107315063477,0.9969881176948547,-379.68334674835205,1,0,1,0,1,0,0
129,130,0.01,0.0,0.2,MelBrooks,52,2105_MelBrooks_52_m.jpg,MelBrooks,DebbieReynolds,2.71,4.428031921386719,0.9985364079475403,1423.636551141739,1,0,0,1,0,1,0
130,131,0.01,0.0,0.2,MelBrooks,77,2121_MelBrooks_77_m.jpg,MelBrooks,MelBrooks,-0.56,5.026813983917236,0.9981186985969543,1132.7625827491283,1,0,1,0,1,0,0
131,132,0.01,0.0,0.2,MelBrooks,80,2124_MelBrooks_80_m.jpg,MelBrooks,MelBrooks,2.22,5.681494235992432,0.9974275231361389,-4756.043075799942,1,0,1,0,1,0,0
132,133,0.01,0.0,0.2,KevinBacon,27,2709_KevinBacon_27_m.jpg,-1,-1,-0.35,4.928053855895996,0.9980531930923462,-471.2575819417834,0,1,0,1,0,0,1
133,134,0.01,0.0,0.2,KevinBacon,37,2720_KevinBacon_37_m.jpg,-1,-1,2.31,5.3070783615112305,0.9977885484695435,2919.2983633875847,0,1,0,1,0,0,1
134,135,0.01,0.0,0.2,KevinBacon,48,2732_KevinBacon_48_m.jpg,-1,-1,-1.52,4.920636177062988,0.9980391263961792,1164.4787660390139,0,1,0,1,0,0,1
135,136,0.01,0.0,0.2,KevinBacon,52,2737_KevinBacon_52_m.jpg,-1,-1,-3.04,9.088764190673828,0.9933882355690002,784.6991251707077,0,1,0,1,0,0,1
136,137,0.01,0.0,0.2,MickJagger,47,2785_MickJagger_47_m.jpg,MickJagger,MickJagger,-2.58,4.234220504760742,0.9985454678535461,-3113.7581132650375,1,0,1,0,1,0,0
